1,1609,35.71017570402799,139.72030711931677,Jan 26 03:39:00 +0000 2013
2,1804,35.71739516719313,139.77134808897972,Jan 26 06:03:33 +0000 2013
3,2487,35.65852172695124,139.7013260344949,Jan 26 11:49:11 +0000 2013
4,1246,35.62592061448008,139.7822231054306,Jan 26 09:38:08 +0000 2013
5,1608,35.71245048148083,139.77592863234182,Jan 26 05:45:42 +0000 2013
6,1367,35.77703098853833,139.6320998668671,Jan 26 11:20:40 +0000 2013
7,1743,35.65906803487992,139.7005793452263,Jan 26 02:38:41 +0000 2013
8,1923,35.66805276413496,139.7624096274376,Jan 26 06:59:35 +0000 2013
9,2203,35.70065832998468,139.74214828802025,Jan 26 13:58:14 +0000 2013
10,940,35.71048066190842,139.8133099079132,Jan 26 02:26:11 +0000 2013
11,2221,35.62820962139427,139.73841117491816,Jan 26 00:32:02 +0000 2013
12,1940,35.73719455508843,139.7329831123352,Jan 26 04:33:10 +0000 2013
13,1243,35.697769474245945,139.64807510375977,Jan 26 09:27:55 +0000 2013
14,1462,35.700960763487366,139.77095121315327,Jan 26 12:30:33 +0000 2013
15,2258,35.69080269423021,139.70027922656513,Jan 26 09:14:09 +0000 2013
16,1186,35.65311925678315,139.56405772630268,Jan 26 03:07:34 +0000 2013
17,995,35.685772,139.728907,Jan 26 11:07:31 +0000 2013
18,1006,35.550865,139.575967,Jan 26 01:31:37 +0000 2013
19,686,35.69080269423021,139.70027922656513,Jan 26 12:41:23 +0000 2013
20,2155,35.6589002289608,139.7032642364502,Jan 26 13:18:16 +0000 2013
21,2403,35.65862345738872,139.7231689095497,Jan 26 08:52:41 +0000 2013
22,699,35.731031,139.709475,Jan 26 12:42:55 +0000 2013
23,2028,35.5296592707848,139.69695568084717,Jan 26 05:57:08 +0000 2013
24,791,35.70038549599711,139.77272808551788,Jan 26 07:53:50 +0000 2013
25,1354,35.7022151354741,139.77072447538376,Jan 26 08:11:15 +0000 2013
26,1674,35.689809792874755,139.69790518283844,Jan 26 11:52:43 +0000 2013
27,2172,35.68657254143188,139.7008502483368,Jan 26 09:16:55 +0000 2013
28,605,35.57856481764923,139.6624476249954,Jan 26 11:27:42 +0000 2013
29,839,35.77465903523311,139.7858440876007,Jan 26 09:11:59 +0000 2013
30,1072,35.619699172885795,139.72855277359486,Jan 26 05:49:26 +0000 2013
