poi_id,eff_time,lat,lon,times
1.0,2192.0,51.62166,-3.00237,1115934.0
2.0,2522.0,30.35021,-91.77439,185657.0
3.0,1472.0,33.13417,-96.97356,457276.0
4.0,1690.0,46.84557,-117.38056,740936.0
5.0,890.0,42.33373,-71.05876,143891.0
6.0,2105.0,36.01483,-115.06943,29854.0
7.0,604.0,47.62082,-122.30877,804372.0
8.0,703.0,59.36531,18.11788,576137.0
9.0,950.0,38.97812,-94.76476,438869.0
10.0,1436.0,-36.88991,174.68784,203519.0
11.0,1027.0,45.48263,-73.58029,92125.0
12.0,1508.0,42.33178,-71.03765,38851.0
13.0,1397.0,36.54393,-82.49786,1116080.0
14.0,2566.0,58.35929,15.55617,145290.0
15.0,2598.0,30.31467,-97.74534,205612.0
16.0,1784.0,40.73901,-73.95817,26891.0
17.0,1824.0,44.46591,11.2728,1115999.0
18.0,1102.0,38.87865,-77.11031,645732.0
19.0,2033.0,32.57483,-83.60651,818357.0
20.0,1103.0,35.22224,-97.49768,219848.0
21.0,1545.0,40.0025,-83.02363,417266.0
22.0,2271.0,30.20026,-97.72093,33485.0
23.0,731.0,33.00586,-96.82807,774361.0
24.0,642.0,29.71601,-95.37985,347165.0
25.0,1894.0,32.30685,-95.19736,1096492.0
26.0,2178.0,41.94772,-87.62123,302953.0
27.0,2201.0,32.82954,-96.80367,220868.0
28.0,2263.0,35.1586,-97.40937,12326.0
29.0,1900.0,59.91553,10.7916,28804.0
30.0,2591.0,33.60287,-111.98559,1115972.0
31.0,2370.0,34.05379,-118.34807,706616.0
32.0,2440.0,39.6766,-104.94668,249997.0
33.0,2474.0,32.9328,-97.09312,228262.0
34.0,1026.0,37.20026,-93.29233,856063.0
35.0,1367.0,30.20317,-97.62977,9410.0
36.0,1139.0,33.69063,-117.83991,1048571.0
37.0,1288.0,49.84539,-97.17045,396172.0
38.0,1622.0,30.26334,-97.71552,15678.0
39.0,2336.0,21.2742,-157.78273,114348.0
40.0,2287.0,33.78791,-84.36051,262453.0
