poi_id,eff_time,lat,lon,times
1.0,2192.0,51.58763,-2.99832,1115934.0
2.0,2522.0,30.33052,-91.76118,185657.0
3.0,1472.0,33.12901,-97.03301,457276.0
4.0,1690.0,46.70599,-117.17595,740936.0
5.0,890.0,42.35712,-71.07323,143891.0
6.0,2105.0,36.02851,-115.14137,29854.0
7.0,604.0,47.59535,-122.34834,804372.0
8.0,703.0,59.34136,18.02123,576137.0
9.0,950.0,38.94821,-94.78295,438869.0
10.0,1436.0,-36.85575,174.72829,203519.0
11.0,1027.0,45.5003,-73.56598,92125.0
12.0,1508.0,42.36949,-71.06601,38851.0
13.0,1397.0,36.51707,-82.52808,1116080.0
14.0,2566.0,58.42105,15.61609,145290.0
15.0,2598.0,30.29322,-97.72421,205612.0
16.0,1784.0,40.71757,-73.99926,26891.0
17.0,1824.0,44.50142,11.33793,1115999.0
18.0,1102.0,38.91579,-77.04209,645732.0
19.0,2033.0,32.62438,-83.687,818357.0
20.0,1103.0,35.20319,-97.51745,219848.0
21.0,1545.0,40.01874,-82.99634,417266.0
22.0,2271.0,30.26742,-97.75168,33485.0
23.0,731.0,33.00828,-96.84242,774361.0
24.0,642.0,29.74856,-95.34602,347165.0
25.0,1894.0,32.26835,-95.25705,1096492.0
26.0,2178.0,41.96092,-87.62906,302953.0
27.0,2201.0,32.93224,-96.81137,220868.0
28.0,2263.0,35.19496,-97.42665,12326.0
29.0,1900.0,59.91987,10.74338,28804.0
30.0,2591.0,33.61805,-111.99833,1115972.0
31.0,2370.0,34.08389,-118.32433,706616.0
32.0,2440.0,39.70033,-104.96346,249997.0
33.0,2474.0,32.92111,-97.08801,228262.0
34.0,1026.0,37.1968,-93.29991,856063.0
35.0,1367.0,30.19837,-97.66401,9410.0
36.0,1139.0,33.6653,-117.85884,1048571.0
37.0,1288.0,49.86462,-97.11145,396172.0
38.0,1622.0,30.28902,-97.7458,15678.0
39.0,2336.0,21.3005,-157.8444,114348.0
40.0,2287.0,33.78842,-84.36885,262453.0
