104970	1273849847.0	1273852039.0	51.5873452167	-2.99952365	1115934
10760	1273851308.0	1273853830.0	30.3320889167	-91.7613611	185657
94322	1273850460.0	1273851932.0	33.1288453568	-97.0394521952	457276
3087	1273851562.0	1273853252.0	46.71543065	-117.17715565	740936
33613	1273849253.0	1273850143.0	42.3431752776	-71.0691143614	143891
151420	1273852014.0	1273854119.0	36.0250455021	-115.1208427548	29854
124685	1273849438.0	1273850042.0	47.5928792667	-122.33298955	804372
125310	1273849927.0	1273850630.0	59.3354003958	18.0546441878	576137
286	1273849238.0	1273850188.0	38.9661179522	-94.7797469434	438869
76715	1273849995.0	1273851431.0	-36.8623603006	174.719363451	203519
3999	1273852036.0	1273853063.0	45.5001057081	-73.5666739941	92125
76149	1273851221.0	1273852729.0	42.3662890948	-71.0621452332	38851
82799	1273851622.0	1273853019.0	36.5252433	-82.502802	1116080
150332	1273851839.0	1273854405.0	58.4164762176	15.6223976612	145290
233	1273852005.0	1273854603.0	30.3095441688	-97.7403947525	205612
682	1273849548.0	1273851332.0	40.7256268834	-74.0070882861	26891
186609	1273850696.0	1273852520.0	44.4952004074	11.3347184212	1115999
42494	1273851628.0	1273852730.0	38.91315042	-77.04614049	645732
42728	1273849962.0	1273851995.0	32.6170408667	-83.6890938	818357
44303	1273852316.0	1273853419.0	35.2101540939	-97.4844812823	219848
111656	1273850824.0	1273852369.0	40.0147254167	-83.0006195333	417266
471	1273851877.0	1273854148.0	30.2667493237	-97.7498245239	33485
2896	1273852153.0	1273852884.0	33.0046881	-96.8284802167	774361
3925	1273850754.0	1273851396.0	29.7517892	-95.3550875	347165
135967	1273850290.0	1273852184.0	32.2711029667	-95.2680747333	1096492
79706	1273850494.0	1273852672.0	41.9481691167	-87.6492988667	302953
64843	1273852310.0	1273854511.0	32.9306399907	-96.8204899768	220868
48129	1273849690.0	1273851953.0	35.1873828966	-97.444524765	12326
102539	1273852683.0	1273854583.0	59.9111988167	10.76229575	28804
127766	1273850412.0	1273853003.0	33.5997222222	-111.9902777778	1115972
150186	1273851313.0	1273853683.0	34.0918639667	-118.3269662	706616
70640	1273852633.0	1273855073.0	39.7003933611	-104.9802553654	249997
73178	1273850605.0	1273853079.0	32.92616426	-97.08903312	228262
110614	1273851361.0	1273852387.0	37.20662	-93.29375	856063
3876	1273852299.0	1273853666.0	30.2015573297	-97.6671266556	9410
122467	1273849835.0	1273850974.0	33.6664092333	-117.8672052833	1048571
36331	1273851787.0	1273853075.0	49.8789562216	-97.1462695956	396172
168522	1273850558.0	1273852180.0	30.2795831833	-97.7594679667	15678
38657	1273852769.0	1273855105.0	21.2793173469	-157.8284525871	114348
157511	1273852582.0	1273854869.0	33.774804317	-84.3528985977	262453
