poi_id,eff_time,lat,lon,times
1.0,1369.0,33.07438,-96.81663,12959.0
2.0,1616.0,26.46024,-80.10246,455267.0
3.0,2512.0,59.13783,10.23611,958467.0
4.0,2217.0,18.43977,-66.46135,122129.0
5.0,618.0,55.92171,11.63381,1112105.0
6.0,2379.0,39.85475,-104.67033,23256.0
7.0,1287.0,30.2625,-97.73109,15245.0
8.0,2065.0,58.65656,16.44761,387024.0
9.0,1601.0,59.82444,10.36488,933955.0
10.0,1892.0,38.76785,-9.09979,1111609.0
11.0,2079.0,33.41495,-112.00839,890261.0
12.0,2021.0,59.3211,18.06525,76097.0
13.0,1681.0,39.92198,-105.12079,1032894.0
14.0,1318.0,33.12323,-97.03312,457276.0
15.0,1595.0,51.40153,7.0694,259522.0
16.0,2294.0,37.68867,-97.3679,780293.0
17.0,1718.0,51.03291,-114.06991,408506.0
18.0,872.0,51.91964,4.47871,374615.0
19.0,2501.0,35.6007,139.66066,102857.0
20.0,816.0,59.3031,18.08121,100796.0
21.0,2003.0,31.96887,35.88564,1113026.0
22.0,732.0,32.81602,-97.1263,465814.0
23.0,1479.0,40.73899,-74.00493,1045100.0
24.0,1896.0,55.96229,13.53974,66167.0
25.0,1966.0,59.34203,18.06269,761587.0
26.0,1869.0,38.10155,-84.48817,318947.0
27.0,2226.0,57.7818,14.16497,342783.0
28.0,2316.0,26.28838,-97.97751,1112930.0
29.0,2370.0,59.9384,10.70633,990339.0
30.0,1710.0,57.6991,11.9737,654217.0
31.0,1180.0,59.92961,10.60595,167815.0
32.0,2339.0,60.60733,15.60318,450563.0
33.0,1182.0,32.95132,-96.8181,41251.0
34.0,2246.0,58.99165,9.61346,1021733.0
35.0,1719.0,55.62678,12.61678,52957.0
36.0,2320.0,32.74906,-97.3383,965800.0
37.0,1986.0,54.30467,10.13707,46253.0
38.0,760.0,30.19006,-97.68027,161447.0
39.0,2543.0,43.82033,-79.17376,1021192.0
40.0,1684.0,49.42784,8.68783,882176.0
