poi_id,eff_time,lat,lon,times
1,1678,40.8247,-73.77915,Jan 17 21:58:21 +0000 2013
2,2154,40.76888,-74.01931,Jan 17 12:47:22 +0000 2013
3,1479,40.75249,-73.97669,Jan 17 18:59:32 +0000 2013
4,1677,40.57837,-73.92805,Jan 17 18:04:53 +0000 2013
5,1980,40.7808,-73.97938,Jan 17 03:05:36 +0000 2013
6,2607,40.72732,-73.99125,Jan 17 20:05:21 +0000 2013
7,2175,40.73399,-73.96242,Jan 17 23:48:59 +0000 2013
8,2207,40.72729,-73.95447,Jan 17 15:44:20 +0000 2013
9,1970,40.76652,-73.97297,Jan 17 17:58:04 +0000 2013
10,2648,40.72576,-74.0376,Jan 17 00:58:31 +0000 2013
11,797,40.82331,-73.95294,Jan 17 04:29:40 +0000 2013
12,611,40.68077,-73.94833,Jan 17 23:45:22 +0000 2013
13,2084,40.78674,-73.998,Jan 17 13:16:35 +0000 2013
14,2325,40.74261,-73.98993,Jan 17 17:41:42 +0000 2013
15,1950,40.75973,-73.97314,Jan 17 17:28:08 +0000 2013
16,1632,40.75812,-73.82121,Jan 17 06:15:54 +0000 2013
17,1761,40.76181,-73.98571,Jan 17 18:01:47 +0000 2013
18,2634,40.75722,-74.01048,Jan 17 23:44:30 +0000 2013
19,1708,40.83287,-73.92022,Jan 17 04:18:11 +0000 2013
20,2647,40.70436,-74.00492,Jan 17 12:10:33 +0000 2013
21,2015,40.66006,-73.91669,Jan 17 01:36:02 +0000 2013
22,2085,40.71361,-73.89492,Jan 17 02:23:47 +0000 2013
23,1043,40.6933,-73.84605,Jan 17 10:04:53 +0000 2013
24,1856,40.91871,-73.91401,Jan 17 05:13:48 +0000 2013
25,2058,40.75505,-73.76284,Jan 17 15:01:23 +0000 2013
26,1333,40.724,-74.00548,Jan 17 03:51:30 +0000 2013
27,717,40.75045,-73.9972,Jan 17 21:25:03 +0000 2013
28,2489,40.75348,-73.98998,Jan 17 23:35:56 +0000 2013
29,1049,40.73941,-73.87688,Jan 17 18:27:07 +0000 2013
30,1102,40.74759,-73.99178,Jan 17 23:02:18 +0000 2013
31,1900,40.71856,-73.93667,Jan 17 12:38:52 +0000 2013
32,1418,40.86981,-73.91921,Jan 17 15:27:27 +0000 2013
33,1177,40.76837,-73.99085,Jan 17 15:50:23 +0000 2013
34,1231,40.73796,-73.99863,Jan 17 23:38:58 +0000 2013
35,2672,40.73737,-73.99791,Jan 17 22:51:11 +0000 2013
36,2392,40.71443,-73.94916,Jan 17 18:46:04 +0000 2013
37,1509,40.80903,-73.93971,Jan 17 20:22:31 +0000 2013
38,2131,40.73892,-73.88019,Jan 17 11:55:20 +0000 2013
39,2066,40.89661,-73.96149,Jan 17 14:47:42 +0000 2013
40,1220,40.65863,-73.97911,Jan 17 03:33:26 +0000 2013
41,1353,40.88513,-73.88059,Jan 17 00:21:37 +0000 2013
42,833,40.59532,-73.99476,Jan 17 09:20:49 +0000 2013
43,2488,40.82084,-73.95907,Jan 17 13:32:00 +0000 2013
44,2180,40.95435,-74.07526,Jan 17 00:58:19 +0000 2013
45,1599,40.82186,-73.93175,Jan 17 11:40:30 +0000 2013
46,934,40.73911,-74.05706,Jan 17 12:53:20 +0000 2013
47,844,40.80585,-74.19682,Jan 17 23:11:26 +0000 2013
48,1526,40.77554,-73.87993,Jan 17 13:37:27 +0000 2013
49,793,40.86623,-73.9169,Jan 17 15:28:03 +0000 2013
50,825,40.77058,-73.78366,Jan 17 22:30:57 +0000 2013
