poi_id,eff_time,lat,lon,times
1,1678,40.86733,-73.806,Jan 17 21:58:21 +0000 2013
2,2154,40.75547,-73.99876,Jan 17 12:47:22 +0000 2013
3,1479,40.74547,-73.98141,Jan 17 18:59:32 +0000 2013
4,1677,40.58713,-73.95967,Jan 17 18:04:53 +0000 2013
5,1980,40.76542,-73.9988,Jan 17 03:05:36 +0000 2013
6,2607,40.74416,-73.99637,Jan 17 20:05:21 +0000 2013
7,2175,40.74513,-73.9912,Jan 17 23:48:59 +0000 2013
8,2207,40.72195,-73.94834,Jan 17 15:44:20 +0000 2013
9,1970,40.74915,-73.96254,Jan 17 17:58:04 +0000 2013
10,2648,40.7353,-74.04314,Jan 17 00:58:31 +0000 2013
11,797,40.82424,-73.95373,Jan 17 04:29:40 +0000 2013
12,611,40.68072,-73.97625,Jan 17 23:45:22 +0000 2013
13,2084,40.76548,-74.02173,Jan 17 13:16:35 +0000 2013
14,2325,40.73618,-74.00063,Jan 17 17:41:42 +0000 2013
15,1950,40.74981,-73.97414,Jan 17 17:28:08 +0000 2013
16,1632,40.74806,-73.81473,Jan 17 06:15:54 +0000 2013
17,1761,40.7514,-73.98092,Jan 17 18:01:47 +0000 2013
18,2634,40.76463,-74.00557,Jan 17 23:44:30 +0000 2013
19,1708,40.83766,-73.94777,Jan 17 04:18:11 +0000 2013
20,2647,40.71827,-74.01533,Jan 17 12:10:33 +0000 2013
21,2015,40.6633,-73.91894,Jan 17 01:36:02 +0000 2013
22,2085,40.67483,-73.90685,Jan 17 02:23:47 +0000 2013
23,1043,40.66766,-73.90563,Jan 17 10:04:53 +0000 2013
24,1856,40.91005,-73.90355,Jan 17 05:13:48 +0000 2013
25,2058,40.76947,-73.74276,Jan 17 15:01:23 +0000 2013
26,1333,40.74681,-73.9765,Jan 17 03:51:30 +0000 2013
27,717,40.76083,-74.016,Jan 17 21:25:03 +0000 2013
28,2489,40.7409,-73.97032,Jan 17 23:35:56 +0000 2013
29,1049,40.72525,-73.85812,Jan 17 18:27:07 +0000 2013
30,1102,40.74602,-73.98027,Jan 17 23:02:18 +0000 2013
31,1900,40.72658,-73.9614,Jan 17 12:38:52 +0000 2013
32,1418,40.87338,-73.91466,Jan 17 15:27:27 +0000 2013
33,1177,40.74948,-74.0099,Jan 17 15:50:23 +0000 2013
34,1231,40.75377,-73.99698,Jan 17 23:38:58 +0000 2013
35,2672,40.73913,-73.96891,Jan 17 22:51:11 +0000 2013
36,2392,40.72161,-73.93884,Jan 17 18:46:04 +0000 2013
37,1509,40.79188,-73.94057,Jan 17 20:22:31 +0000 2013
38,2131,40.73897,-73.88727,Jan 17 11:55:20 +0000 2013
39,2066,40.88133,-73.98282,Jan 17 14:47:42 +0000 2013
40,1220,40.66486,-73.97376,Jan 17 03:33:26 +0000 2013
41,1353,40.88412,-73.89281,Jan 17 00:21:37 +0000 2013
42,833,40.60552,-73.98223,Jan 17 09:20:49 +0000 2013
43,2488,40.79095,-73.97403,Jan 17 13:32:00 +0000 2013
44,2180,40.95519,-74.0543,Jan 17 00:58:19 +0000 2013
45,1599,40.83393,-73.94322,Jan 17 11:40:30 +0000 2013
46,934,40.73349,-74.04764,Jan 17 12:53:20 +0000 2013
47,844,40.80378,-74.19772,Jan 17 23:11:26 +0000 2013
48,1526,40.8067,-73.8694,Jan 17 13:37:27 +0000 2013
49,793,40.86913,-73.93372,Jan 17 15:28:03 +0000 2013
50,825,40.76689,-73.72975,Jan 17 22:30:57 +0000 2013
