poi_id,eff_time,lat,lon,times
1,1678,40.86689,-73.77208,Jan 17 21:58:21 +0000 2013
2,2154,40.75276,-74.01055,Jan 17 12:47:22 +0000 2013
3,1479,40.74545,-73.97572,Jan 17 18:59:32 +0000 2013
4,1677,40.57846,-73.90807,Jan 17 18:04:53 +0000 2013
5,1980,40.79218,-73.9568,Jan 17 03:05:36 +0000 2013
6,2607,40.71505,-73.89983,Jan 17 20:05:21 +0000 2013
7,2175,40.7497,-74.00465,Jan 17 23:48:59 +0000 2013
8,2207,40.74503,-73.94763,Jan 17 15:44:20 +0000 2013
9,1970,40.75508,-73.9721,Jan 17 17:58:04 +0000 2013
10,2648,40.72222,-74.1097,Jan 17 00:58:31 +0000 2013
11,797,40.8358,-73.96009,Jan 17 04:29:40 +0000 2013
12,611,40.63474,-73.9652,Jan 17 23:45:22 +0000 2013
13,2084,40.75019,-73.97203,Jan 17 13:16:35 +0000 2013
14,2325,40.76203,-73.98844,Jan 17 17:41:42 +0000 2013
15,1950,40.76187,-73.91917,Jan 17 17:28:08 +0000 2013
16,1632,40.74519,-73.7875,Jan 17 06:15:54 +0000 2013
17,1761,40.77791,-73.98512,Jan 17 18:01:47 +0000 2013
18,2634,40.76563,-74.0583,Jan 17 23:44:30 +0000 2013
19,1708,40.8352,-73.99151,Jan 17 04:18:11 +0000 2013
20,2647,40.70761,-73.99107,Jan 17 12:10:33 +0000 2013
21,2015,40.60722,-73.88465,Jan 17 01:36:02 +0000 2013
22,2085,40.68142,-73.85293,Jan 17 02:23:47 +0000 2013
23,1043,40.66971,-73.86485,Jan 17 10:04:53 +0000 2013
24,1856,40.8966,-73.88447,Jan 17 05:13:48 +0000 2013
25,2058,40.76747,-73.77842,Jan 17 15:01:23 +0000 2013
26,1333,40.7158,-74.01146,Jan 17 03:51:30 +0000 2013
27,717,40.76456,-73.94267,Jan 17 21:25:03 +0000 2013
28,2489,40.75376,-73.99471,Jan 17 23:35:56 +0000 2013
29,1049,40.74181,-73.88382,Jan 17 18:27:07 +0000 2013
30,1102,40.75783,-73.97385,Jan 17 23:02:18 +0000 2013
31,1900,40.74065,-73.94345,Jan 17 12:38:52 +0000 2013
32,1418,40.86518,-73.9362,Jan 17 15:27:27 +0000 2013
33,1177,40.76165,-73.93968,Jan 17 15:50:23 +0000 2013
34,1231,40.73828,-73.99363,Jan 17 23:38:58 +0000 2013
35,2672,40.74806,-74.0087,Jan 17 22:51:11 +0000 2013
36,2392,40.72928,-73.95534,Jan 17 18:46:04 +0000 2013
37,1509,40.7977,-73.95147,Jan 17 20:22:31 +0000 2013
38,2131,40.70711,-73.92467,Jan 17 11:55:20 +0000 2013
39,2066,40.88411,-73.98078,Jan 17 14:47:42 +0000 2013
40,1220,40.68512,-73.97475,Jan 17 03:33:26 +0000 2013
41,1353,40.89389,-73.91603,Jan 17 00:21:37 +0000 2013
42,833,40.64293,-74.00583,Jan 17 09:20:49 +0000 2013
43,2488,40.80787,-73.95372,Jan 17 13:32:00 +0000 2013
44,2180,40.92217,-74.12993,Jan 17 00:58:19 +0000 2013
45,1599,40.81851,-73.94419,Jan 17 11:40:30 +0000 2013
46,934,40.71605,-74.05685,Jan 17 12:53:20 +0000 2013
47,844,40.80627,-74.18329,Jan 17 23:11:26 +0000 2013
48,1526,40.75493,-73.89078,Jan 17 13:37:27 +0000 2013
49,793,40.86394,-73.91696,Jan 17 15:28:03 +0000 2013
50,825,40.77999,-73.73024,Jan 17 22:30:57 +0000 2013
