poi_id,eff_time,lat,lon,times
1,1678,40.7929,-73.78651,Jan 17 21:58:21 +0000 2013
2,2154,40.89504,-74.01728,Jan 17 12:47:22 +0000 2013
3,1479,40.7449,-73.95812,Jan 17 18:59:32 +0000 2013
4,1677,40.63374,-73.99573,Jan 17 18:04:53 +0000 2013
5,1980,40.77966,-73.97335,Jan 17 03:05:36 +0000 2013
6,2607,40.79998,-74.04738,Jan 17 20:05:21 +0000 2013
7,2175,40.68666,-73.95778,Jan 17 23:48:59 +0000 2013
8,2207,40.77825,-74.07959,Jan 17 15:44:20 +0000 2013
9,1970,40.78943,-73.97705,Jan 17 17:58:04 +0000 2013
10,2648,40.86518,-74.19272,Jan 17 00:58:31 +0000 2013
11,797,40.76183,-73.97075,Jan 17 04:29:40 +0000 2013
12,611,40.69228,-73.97449,Jan 17 23:45:22 +0000 2013
13,2084,40.69422,-73.91591,Jan 17 13:16:35 +0000 2013
14,2325,40.71387,-74.02689,Jan 17 17:41:42 +0000 2013
15,1950,40.75956,-73.92007,Jan 17 17:28:08 +0000 2013
16,1632,40.83199,-73.73974,Jan 17 06:15:54 +0000 2013
17,1761,40.8952,-74.00355,Jan 17 18:01:47 +0000 2013
18,2634,40.7014,-74.08863,Jan 17 23:44:30 +0000 2013
19,1708,40.84416,-73.9659,Jan 17 04:18:11 +0000 2013
20,2647,40.66333,-74.04711,Jan 17 12:10:33 +0000 2013
21,2015,40.62122,-73.85463,Jan 17 01:36:02 +0000 2013
22,2085,40.6174,-73.92598,Jan 17 02:23:47 +0000 2013
23,1043,40.73789,-73.95616,Jan 17 10:04:53 +0000 2013
24,1856,40.91243,-73.88447,Jan 17 05:13:48 +0000 2013
25,2058,40.75628,-73.74387,Jan 17 15:01:23 +0000 2013
26,1333,40.72239,-73.97585,Jan 17 03:51:30 +0000 2013
27,717,40.76611,-73.9556,Jan 17 21:25:03 +0000 2013
28,2489,40.71171,-73.94734,Jan 17 23:35:56 +0000 2013
29,1049,40.79275,-73.77667,Jan 17 18:27:07 +0000 2013
30,1102,40.67968,-74.02787,Jan 17 23:02:18 +0000 2013
31,1900,40.72273,-74.09815,Jan 17 12:38:52 +0000 2013
32,1418,40.91284,-73.95097,Jan 17 15:27:27 +0000 2013
33,1177,40.75157,-73.98716,Jan 17 15:50:23 +0000 2013
34,1231,40.70815,-74.00235,Jan 17 23:38:58 +0000 2013
35,2672,40.72812,-73.99093,Jan 17 22:51:11 +0000 2013
36,2392,40.71551,-74.04182,Jan 17 18:46:04 +0000 2013
37,1509,40.78686,-73.93465,Jan 17 20:22:31 +0000 2013
38,2131,40.69599,-73.86571,Jan 17 11:55:20 +0000 2013
39,2066,40.85198,-74.00303,Jan 17 14:47:42 +0000 2013
40,1220,40.64633,-74.04335,Jan 17 03:33:26 +0000 2013
41,1353,40.8806,-73.67869,Jan 17 00:21:37 +0000 2013
42,833,40.61515,-74.00963,Jan 17 09:20:49 +0000 2013
43,2488,40.80001,-73.93271,Jan 17 13:32:00 +0000 2013
44,2180,41.00294,-74.12826,Jan 17 00:58:19 +0000 2013
45,1599,40.86188,-73.79221,Jan 17 11:40:30 +0000 2013
46,934,40.72923,-74.02117,Jan 17 12:53:20 +0000 2013
47,844,40.83431,-74.21984,Jan 17 23:11:26 +0000 2013
48,1526,40.82928,-73.8394,Jan 17 13:37:27 +0000 2013
49,793,40.84484,-73.88527,Jan 17 15:28:03 +0000 2013
50,825,40.7439,-73.76992,Jan 17 22:30:57 +0000 2013
