poi_id,eff_time,lat,lon,times
1,1678,40.85712,-73.78225,Jan 17 21:58:21 +0000 2013
2,2154,40.74834,-74.00044,Jan 17 12:47:22 +0000 2013
3,1479,40.75345,-73.97198,Jan 17 18:59:32 +0000 2013
4,1677,40.57051,-73.96598,Jan 17 18:04:53 +0000 2013
5,1980,40.74704,-74.00679,Jan 17 03:05:36 +0000 2013
6,2607,40.72665,-74.00302,Jan 17 20:05:21 +0000 2013
7,2175,40.74257,-73.99011,Jan 17 23:48:59 +0000 2013
8,2207,40.75609,-73.94623,Jan 17 15:44:20 +0000 2013
9,1970,40.75194,-73.97713,Jan 17 17:58:04 +0000 2013
10,2648,40.72937,-74.03975,Jan 17 00:58:31 +0000 2013
11,797,40.82192,-73.92741,Jan 17 04:29:40 +0000 2013
12,611,40.69376,-73.96183,Jan 17 23:45:22 +0000 2013
13,2084,40.75044,-74.02611,Jan 17 13:16:35 +0000 2013
14,2325,40.74804,-73.98223,Jan 17 17:41:42 +0000 2013
15,1950,40.76706,-74.02526,Jan 17 17:28:08 +0000 2013
16,1632,40.73795,-73.80707,Jan 17 06:15:54 +0000 2013
17,1761,40.758,-73.99383,Jan 17 18:01:47 +0000 2013
18,2634,40.75681,-73.99556,Jan 17 23:44:30 +0000 2013
19,1708,40.83536,-73.93557,Jan 17 04:18:11 +0000 2013
20,2647,40.70976,-74.01009,Jan 17 12:10:33 +0000 2013
21,2015,40.67691,-73.92499,Jan 17 01:36:02 +0000 2013
22,2085,40.68901,-73.88961,Jan 17 02:23:47 +0000 2013
23,1043,40.68166,-73.88856,Jan 17 10:04:53 +0000 2013
24,1856,40.92242,-73.91036,Jan 17 05:13:48 +0000 2013
25,2058,40.75751,-73.77518,Jan 17 15:01:23 +0000 2013
26,1333,40.71124,-73.97923,Jan 17 03:51:30 +0000 2013
27,717,40.73106,-74.03558,Jan 17 21:25:03 +0000 2013
28,2489,40.75623,-73.97489,Jan 17 23:35:56 +0000 2013
29,1049,40.72619,-73.86793,Jan 17 18:27:07 +0000 2013
30,1102,40.74656,-73.98566,Jan 17 23:02:18 +0000 2013
31,1900,40.70586,-73.9482,Jan 17 12:38:52 +0000 2013
32,1418,40.87464,-73.94581,Jan 17 15:27:27 +0000 2013
33,1177,40.74984,-73.9822,Jan 17 15:50:23 +0000 2013
34,1231,40.74605,-74.00014,Jan 17 23:38:58 +0000 2013
35,2672,40.74851,-74.00569,Jan 17 22:51:11 +0000 2013
36,2392,40.72421,-73.9527,Jan 17 18:46:04 +0000 2013
37,1509,40.79928,-73.93645,Jan 17 20:22:31 +0000 2013
38,2131,40.73903,-73.85686,Jan 17 11:55:20 +0000 2013
39,2066,40.8848,-73.97851,Jan 17 14:47:42 +0000 2013
40,1220,40.67193,-73.97865,Jan 17 03:33:26 +0000 2013
41,1353,40.88568,-73.91015,Jan 17 00:21:37 +0000 2013
42,833,40.60788,-73.97687,Jan 17 09:20:49 +0000 2013
43,2488,40.80586,-73.95052,Jan 17 13:32:00 +0000 2013
44,2180,40.94343,-74.07613,Jan 17 00:58:19 +0000 2013
45,1599,40.83561,-73.94074,Jan 17 11:40:30 +0000 2013
46,934,40.71668,-74.03455,Jan 17 12:53:20 +0000 2013
47,844,40.80803,-74.19157,Jan 17 23:11:26 +0000 2013
48,1526,40.76534,-73.8617,Jan 17 13:37:27 +0000 2013
49,793,40.86661,-73.91494,Jan 17 15:28:03 +0000 2013
50,825,40.76448,-73.75343,Jan 17 22:30:57 +0000 2013
