poi_id,eff_time,lat,lon,times
1,1678,40.84768019824092,-73.78656471864161,Jan 17 21:58:21 +0000 2013
2,2154,40.75476717121367,-73.99819098334575,Jan 17 12:47:22 +0000 2013
3,1479,40.74781736297941,-73.97486178356304,Jan 17 18:59:32 +0000 2013
4,1677,40.57995210326112,-73.97134924546961,Jan 17 18:04:53 +0000 2013
5,1980,40.76401731,-73.992313,Jan 17 03:05:36 +0000 2013
6,2607,40.73710647765176,-73.99032307563172,Jan 17 20:05:21 +0000 2013
7,2175,40.74268401975702,-73.99284244810455,Jan 17 23:48:59 +0000 2013
8,2207,40.72700139784567,-73.95298773069769,Jan 17 15:44:20 +0000 2013
9,1970,40.76395770019757,-73.96823841476443,Jan 17 17:58:04 +0000 2013
10,2648,40.72891738296314,-74.0413498878479,Jan 17 00:58:31 +0000 2013
11,797,40.82403326385027,-73.9442913743457,Jan 17 04:29:40 +0000 2013
12,611,40.67625243531423,-73.98015260696411,Jan 17 23:45:22 +0000 2013
13,2084,40.7615269692805,-74.00021673078398,Jan 17 13:16:35 +0000 2013
14,2325,40.7431989535266,-74.00000440132106,Jan 17 17:41:42 +0000 2013
15,1950,40.76048810656769,-73.96818675847997,Jan 17 17:28:08 +0000 2013
16,1632,40.74557445543142,-73.81249842275241,Jan 17 06:15:54 +0000 2013
17,1761,40.76355998424306,-73.98277044296265,Jan 17 18:01:47 +0000 2013
18,2634,40.75944803383743,-74.00562286376953,Jan 17 23:44:30 +0000 2013
19,1708,40.833165200622425,-73.94186034276925,Jan 17 04:18:11 +0000 2013
20,2647,40.7117844949098,-74.00208234786987,Jan 17 12:10:33 +0000 2013
21,2015,40.66147748707395,-73.91629391821795,Jan 17 01:36:02 +0000 2013
22,2085,40.67837610578439,-73.90339851379395,Jan 17 02:23:47 +0000 2013
23,1043,40.67290578748258,-73.87081315402881,Jan 17 10:04:53 +0000 2013
24,1856,40.911136,-73.907403,Jan 17 05:13:48 +0000 2013
25,2058,40.75578872484112,-73.7562465319295,Jan 17 15:01:23 +0000 2013
26,1333,40.725379,-73.983596,Jan 17 03:51:30 +0000 2013
27,717,40.750794799423865,-73.99357639021292,Jan 17 21:25:03 +0000 2013
28,2489,40.750794799423865,-73.99357639021292,Jan 17 23:35:56 +0000 2013
29,1049,40.73461627927996,-73.8689123895314,Jan 17 18:27:07 +0000 2013
30,1102,40.745868414644185,-73.9902427306349,Jan 17 23:02:18 +0000 2013
31,1900,40.711812,-73.949068,Jan 17 12:38:52 +0000 2013
32,1418,40.86759865502998,-73.92243108569224,Jan 17 15:27:27 +0000 2013
33,1177,40.75398671041169,-73.98382186889648,Jan 17 15:50:23 +0000 2013
34,1231,40.74125813542733,-73.99307012557983,Jan 17 23:38:58 +0000 2013
35,2672,40.740019218226266,-73.99469608826703,Jan 17 22:51:11 +0000 2013
36,2392,40.71456950292474,-73.94956663651698,Jan 17 18:46:04 +0000 2013
37,1509,40.803152170687845,-73.93467039547397,Jan 17 20:22:31 +0000 2013
38,2131,40.73592510499496,-73.88307005845945,Jan 17 11:55:20 +0000 2013
39,2066,40.88955564775923,-73.97585469529054,Jan 17 14:47:42 +0000 2013
40,1220,40.66390776998241,-73.970947265625,Jan 17 03:33:26 +0000 2013
41,1353,40.885572,-73.909884,Jan 17 00:21:37 +0000 2013
42,833,40.605427,-73.98241639137268,Jan 17 09:20:49 +0000 2013
43,2488,40.80668051840236,-73.95084668387916,Jan 17 13:32:00 +0000 2013
44,2180,40.96165519347528,-74.07493114471436,Jan 17 00:58:19 +0000 2013
45,1599,40.833165200622425,-73.94186034276925,Jan 17 11:40:30 +0000 2013
46,934,40.73214909991336,-74.06057757967149,Jan 17 12:53:20 +0000 2013
47,844,40.80516090532433,-74.19323467509767,Jan 17 23:11:26 +0000 2013
48,1526,40.773839,-73.87122,Jan 17 13:37:27 +0000 2013
49,793,40.86486518383026,-73.91665399074554,Jan 17 15:28:03 +0000 2013
50,825,40.76585023729344,-73.74485232627755,Jan 17 22:30:57 +0000 2013
