1,1395,35.51084591946331,139.6754726688784,Jan 26 12:24:08 +0000 2013
2,1416,35.660132,139.69929698448018,Jan 26 02:19:19 +0000 2013
3,2697,35.6470526757983,139.70242202281952,Jan 26 03:00:07 +0000 2013
4,709,35.728996319288854,139.7128057523862,Jan 26 10:05:52 +0000 2013
5,1875,35.61750024027962,139.77935314178467,Jan 26 07:02:38 +0000 2013
6,1982,35.6766127036044,139.76486921310425,Jan 26 07:25:09 +0000 2013
7,818,35.663599137834,139.75125426752857,Jan 26 05:13:09 +0000 2013
8,2630,35.70735750443432,139.77461636066437,Jan 26 07:57:56 +0000 2013
9,1413,35.72535862712498,139.72043305635452,Jan 26 08:03:19 +0000 2013
10,1909,35.69949897700794,139.77110266685486,Jan 26 02:25:25 +0000 2013
