1,1527,40.75557768724385,-73.97818048527262,Jan 17 14:44:59 +0000 2013
2,2441,40.776462363442285,-73.91067901542623,Jan 17 00:34:41 +0000 2013
3,1180,40.91123425320583,-73.90828549861908,Jan 17 16:04:54 +0000 2013
4,807,40.73099872434727,-73.99356365203857,Jan 17 13:02:39 +0000 2013
5,2231,40.76698912383244,-73.95874857902527,Jan 17 00:38:33 +0000 2013
6,1238,40.645089355976346,-73.7845230102539,Jan 17 13:46:26 +0000 2013
7,2430,40.7625685886431,-73.96796464920044,Jan 17 13:17:25 +0000 2013
8,641,40.916564,-74.058223,Jan 17 23:41:21 +0000 2013
9,1197,40.79609555844129,-73.9351870472893,Jan 17 16:25:08 +0000 2013
10,1195,40.74543104733995,-73.99851808849003,Jan 17 02:43:01 +0000 2013
11,1383,40.756534165264014,-73.99421402877248,Jan 17 03:00:12 +0000 2013
12,2037,40.76984343642478,-73.91000154176955,Jan 17 05:48:50 +0000 2013
13,636,40.62688449167387,-73.9769983291626,Jan 17 15:39:27 +0000 2013
14,1515,40.76211797819745,-73.971416011912,Jan 17 20:24:59 +0000 2013
15,1892,40.731865231154536,-74.18612019998156,Jan 17 13:13:19 +0000 2013
16,2249,40.59866148094729,-74.08549665082981,Jan 17 21:13:31 +0000 2013
17,2672,40.70507898542075,-73.93364403923762,Jan 17 02:44:30 +0000 2013
18,1001,40.75061379403183,-73.98856401443481,Jan 17 22:21:00 +0000 2013
19,2212,40.75601613976453,-73.97912610229315,Jan 17 01:34:26 +0000 2013
20,2693,40.72301578,-73.983394,Jan 17 00:57:10 +0000 2013
21,1533,40.70986496772808,-74.01053451111994,Jan 17 03:47:27 +0000 2013
22,1337,40.735448975212925,-73.85036892174764,Jan 17 06:20:02 +0000 2013
23,2078,40.87967830256009,-73.88464450836182,Jan 17 12:56:39 +0000 2013
24,1324,40.74995544581752,-73.98755550384521,Jan 17 16:38:56 +0000 2013
25,2479,40.91085000393453,-74.03146676029525,Jan 17 23:00:10 +0000 2013
26,2595,40.67956402987482,-73.98416519165039,Jan 17 00:48:08 +0000 2013
27,2374,40.87053932297712,-74.0979549522799,Jan 17 03:22:15 +0000 2013
28,1860,40.70497086502719,-74.0828838592642,Jan 17 16:02:00 +0000 2013
29,765,40.77214895320598,-73.98764871694762,Jan 17 16:25:48 +0000 2013
30,2351,40.76741095844762,-73.96537147003376,Jan 17 06:05:29 +0000 2013
