poi_id,eff_time,lat,lon,times
1,1994,40.91466,-74.15771,Jan 17 13:47:58 +0000 2013
2,2490,40.64721,-74.02385,Jan 17 05:17:18 +0000 2013
3,1185,40.7054,-74.03446,Jan 17 17:50:28 +0000 2013
4,2545,40.75896,-73.97811,Jan 17 13:42:20 +0000 2013
5,2386,40.66327,-74.11459,Jan 17 18:40:05 +0000 2013
6,690,40.70829,-73.97388,Jan 17 16:24:35 +0000 2013
7,923,40.71492,-73.97992,Jan 17 23:30:38 +0000 2013
8,717,40.76092,-74.02719,Jan 17 21:25:03 +0000 2013
9,1913,40.86562,-73.78299,Jan 17 18:14:55 +0000 2013
10,2424,40.7457,-74.00207,Jan 17 17:46:49 +0000 2013
11,2273,40.77233,-73.90798,Jan 17 17:00:15 +0000 2013
12,1074,40.73154,-74.00011,Jan 17 14:40:30 +0000 2013
13,2413,40.66942,-73.73737,Jan 17 19:03:35 +0000 2013
14,1001,40.75228,-73.98306,Jan 17 22:21:00 +0000 2013
15,1176,40.86906,-73.88226,Jan 17 13:35:56 +0000 2013
16,1797,40.71738,-73.92507,Jan 17 21:01:24 +0000 2013
17,2168,40.69148,-73.99669,Jan 17 20:15:48 +0000 2013
18,1001,40.78915,-73.91963,Jan 17 12:55:18 +0000 2013
19,1414,40.66479,-73.93995,Jan 17 23:02:46 +0000 2013
20,1086,40.86612,-74.1866,Jan 17 05:25:27 +0000 2013
21,2201,40.90577,-74.13489,Jan 17 10:30:26 +0000 2013
22,2534,40.76899,-73.94429,Jan 17 14:46:14 +0000 2013
23,987,40.87253,-73.92739,Jan 17 15:27:52 +0000 2013
24,2154,40.75469,-73.99812,Jan 17 12:47:22 +0000 2013
25,2469,40.70503,-74.02504,Jan 17 13:17:43 +0000 2013
26,931,40.75447,-73.99135,Jan 17 00:20:09 +0000 2013
27,2273,40.7747,-73.95057,Jan 17 03:53:10 +0000 2013
28,2089,40.87072,-73.89398,Jan 17 22:00:22 +0000 2013
29,1487,40.71838,-74.03853,Jan 17 18:20:56 +0000 2013
30,1760,40.7041,-74.06377,Jan 17 00:45:14 +0000 2013
31,1150,40.72573,-73.9929,Jan 17 19:00:26 +0000 2013
32,1880,40.85774,-73.9033,Jan 17 19:10:40 +0000 2013
33,1469,40.74494,-74.0123,Jan 17 18:00:22 +0000 2013
34,1202,40.82582,-73.91913,Jan 17 15:23:57 +0000 2013
35,928,40.75984,-74.03323,Jan 17 14:24:56 +0000 2013
36,2058,40.75095,-73.72413,Jan 17 15:01:23 +0000 2013
37,1744,40.74131,-74.00651,Jan 17 23:57:56 +0000 2013
38,1014,40.83425,-74.08693,Jan 17 00:49:09 +0000 2013
39,1032,40.74836,-73.96726,Jan 17 14:59:01 +0000 2013
40,611,40.65914,-73.92635,Jan 17 23:45:22 +0000 2013
