poi_id,eff_time,lat,lon,times
1,1994,40.91858112584199,-74.1684221787679,Jan 17 13:47:58 +0000 2013
2,2490,40.64705935216955,-74.02248859405518,Jan 17 05:17:18 +0000 2013
3,1185,40.72609792724255,-74.00069303656065,Jan 17 17:50:28 +0000 2013
4,2545,40.768522910406574,-73.96591960790946,Jan 17 13:42:20 +0000 2013
5,2386,40.678666986414335,-74.10167276859283,Jan 17 18:40:05 +0000 2013
6,690,40.73528249691621,-73.99040315158283,Jan 17 16:24:35 +0000 2013
7,923,40.73122649796362,-73.98887973002674,Jan 17 23:30:38 +0000 2013
8,717,40.750794799423865,-73.99357639021292,Jan 17 21:25:03 +0000 2013
9,1913,40.851183532751584,-73.78843755029544,Jan 17 18:14:55 +0000 2013
10,2424,40.74708298027893,-73.9934450265937,Jan 17 17:46:49 +0000 2013
11,2273,40.77887659371932,-73.95391187494351,Jan 17 17:00:15 +0000 2013
12,1074,40.708307358286106,-74.00658650516839,Jan 17 14:40:30 +0000 2013
13,2413,40.66624695097502,-73.74190167904314,Jan 17 19:03:35 +0000 2013
14,1001,40.75061379403183,-73.98856401443481,Jan 17 22:21:00 +0000 2013
15,1176,40.88057663971272,-73.87781309166441,Jan 17 13:35:56 +0000 2013
16,1797,40.749904268822085,-73.98762002190988,Jan 17 21:01:24 +0000 2013
17,2168,40.70329581067428,-73.993703273938,Jan 17 20:15:48 +0000 2013
18,1001,40.8142644038596,-73.94070939509452,Jan 17 12:55:18 +0000 2013
19,1414,40.67008028629618,-73.90658830179062,Jan 17 23:02:46 +0000 2013
20,1086,40.85292042552026,-74.17414364500715,Jan 17 05:25:27 +0000 2013
21,2201,40.90105786688402,-74.1507625579834,Jan 17 10:30:26 +0000 2013
22,2534,40.75280620914171,-73.97717535495758,Jan 17 14:46:14 +0000 2013
23,987,40.86468577887141,-73.91940593719482,Jan 17 15:27:52 +0000 2013
24,2154,40.75476717121367,-73.99819098334575,Jan 17 12:47:22 +0000 2013
25,2469,40.70679141937431,-74.00988607969092,Jan 17 13:17:43 +0000 2013
26,931,40.743623,-73.990561,Jan 17 00:20:09 +0000 2013
27,2273,40.77225671639142,-73.95570275058576,Jan 17 03:53:10 +0000 2013
28,2089,40.84115128538078,-73.91632836497436,Jan 17 22:00:22 +0000 2013
29,1487,40.742005149125774,-74.00481905749147,Jan 17 18:20:56 +0000 2013
30,1760,40.7134039998078,-74.03974172,Jan 17 00:45:14 +0000 2013
31,1150,40.743302512037154,-73.9738467335701,Jan 17 19:00:26 +0000 2013
32,1880,40.84884583332301,-73.93841743469238,Jan 17 19:10:40 +0000 2013
33,1469,40.756489872673846,-73.98626804351807,Jan 17 18:00:22 +0000 2013
34,1202,40.80785624732567,-73.94529018366396,Jan 17 15:23:57 +0000 2013
35,928,40.73953974476804,-73.98840052540763,Jan 17 14:24:56 +0000 2013
36,2058,40.75578872484112,-73.7562465319295,Jan 17 15:01:23 +0000 2013
37,1744,40.72596554644006,-73.99618243074424,Jan 17 23:57:56 +0000 2013
38,1014,40.83374891876674,-74.08819198608398,Jan 17 00:49:09 +0000 2013
39,1032,40.756489872673846,-73.98013114929199,Jan 17 14:59:01 +0000 2013
40,611,40.67625243531423,-73.98015260696411,Jan 17 23:45:22 +0000 2013
