1,849.0,38.9023995974,-77.0303311964,1111043.0
2,879.0,48.5456628755,7.6275157928,76062.0
3,664.0,30.2015573297,-97.6671266556,9410.0
4,721.0,30.2673979674,-97.7493417263,10740.0
5,753.0,33.7734309155,-84.361320734,207374.0
6,2250.0,33.4895410167,-117.6987929167,441562.0
7,1025.0,37.7789776902,-122.3976320927,38204.0
8,1329.0,37.8510054886,-122.2922594787,52125.0
9,685.0,32.7805127,-96.7994155667,994068.0
10,2166.0,32.7857584333,-96.7962673333,229685.0
11,701.0,32.7811139324,-96.7949581146,120428.0
12,1457.0,32.77900308,-96.80767011,257969.0
13,1616.0,32.7786603996,-96.8073284626,10057.0
14,1909.0,32.7785575333,-96.80613755,10123.0
15,2674.0,32.77890085,-96.8086051833,9378.0
16,1074.0,32.7817653159,-96.8009719932,74954.0
17,760.0,32.7799322762,-96.8032622337,107158.0
18,982.0,32.7763044833,-96.80654525,10121.0
19,894.0,32.7762508333,-96.8057084,10119.0
20,2477.0,32.7758002167,-96.8064594167,10120.0
21,1085.0,32.7754043333,-96.80859885,26423.0
22,1896.0,32.7794694833,-96.8065667,10124.0
23,1802.0,32.7797518692,-96.8083906174,10762.0
24,752.0,19.6833641833,-155.08223965,887439.0
25,1497.0,19.6834412,-155.0822941,887436.0
26,1322.0,21.2736771833,-157.8166770333,1111161.0
27,2408.0,21.2882347294,-157.8294825554,394335.0
28,1926.0,34.1755074333,-118.3489188833,435072.0
29,1091.0,36.1138094062,-115.1750957966,262822.0
30,2110.0,36.1119805915,-115.1766085625,225602.0
31,1928.0,34.0613374246,-117.1866646102,348627.0
32,2102.0,30.2453787516,-97.780444622,21093.0
33,666.0,37.7854104,-122.3994687,58289.0
34,697.0,30.2665104333,-97.7454072833,102727.0
35,2107.0,35.6906322,139.7673689,1111135.0
36,1482.0,34.0988414667,-118.3291410833,116127.0
37,2601.0,47.6135645,-122.3443384,50866.0
38,1418.0,33.4357390069,-112.0011520386,23524.0
39,707.0,47.7740991,-117.4015346,733779.0
40,2495.0,47.6207801622,-122.3492968082,9763.0
