79	1273843179.0	1273845657.0	30.2448597206	-97.7571630478	18417
86	1273843006.0	1273844562.0	37.7625560167	-122.3960515167	24385
127	1273842436.0	1273843956.0	38.8964605725	-77.0312404633	1104362
158	1273843233.0	1273845765.0	37.4448	-122.164447	21750
158	1273843113.0	1273844993.0	37.44500175	-122.1639679167	1105846
158	1273843084.0	1273844229.0	37.4451149167	-122.1634876	120899
243	1273843590.0	1273845993.0	41.2834331167	-72.3503931	1115447
312	1273843667.0	1273845107.0	30.2611219	-97.758677	255878
358	1273845161.0	1273847706.0	33.8011622228	-116.5390527248	679730
358	1273845131.0	1273845860.0	33.8010960848	-116.5388872285	149335
358	1273844702.0	1273846316.0	33.7937910667	-116.5435283833	732894
366	1273842774.0	1273844114.0	30.2557309927	-97.7633857727	316637
425	1273843743.0	1273845392.0	35.8048167167	-78.7808614167	125663
428	1273844567.0	1273845730.0	42.4867380667	-83.1438248	696162
446	1273844190.0	1273846380.0	32.844584573	-96.8498468399	26106
2468	1273844844.0	1273847106.0	39.8495018818	-104.673871994	23256
2662	1273844453.0	1273845103.0	39.2974431129	-94.716053009	8977
3336	1273844198.0	1273845603.0	42.3620321401	-71.0188007355	130586
3336	1273842773.0	1273844408.0	42.3666420527	-71.0169506349	14128
4904	1273843757.0	1273844750.0	30.2707337816	-97.7537029982	9241
8250	1273845576.0	1273847237.0	30.20212925	-95.4740915333	29654
9359	1273843644.0	1273845563.0	38.932506975	-92.3337578773	12391
9583	1273843883.0	1273844486.0	32.7510757446	-97.355758667	530940
10636	1273844557.0	1273845937.0	39.9499740601	-75.1627044678	238809
14465	1273842948.0	1273844033.0	41.1423945104	-95.9701037407	220235
18951	1273843852.0	1273844664.0	39.890472102	4.2750200629	1034549
26620	1273842415.0	1273843440.0	47.6745660833	-122.3174065167	266075
38442	1273843317.0	1273844280.0	59.3039663355	18.079097271	337873
39765	1273843316.0	1273845892.0	38.7221945	-94.4560736	1115417
54001	1273844577.0	1273846688.0	51.2331032667	4.40232415	1112165
66906	1273843421.0	1273844068.0	44.7601259566	-85.6207556274	694959
76302	1273843274.0	1273844620.0	40.7660465344	-111.90361619	59609
76302	1273842780.0	1273844860.0	40.7660252	-111.9045565667	711695
97049	1273844318.0	1273846161.0	59.9261904833	10.73157565	333442
101014	1273845122.0	1273847434.0	56.0522572667	14.5704250833	256860
115682	1273845576.0	1273848079.0	61.0587845759	28.1891256444	845439
117795	1273845251.0	1273847164.0	33.6764270067	-111.9733214378	1115561
117795	1273845134.0	1273846448.0	33.6767196333	-111.9733205	339962
124714	1273844862.0	1273845827.0	42.0510523667	-70.1871501333	599731
178808	1273842599.0	1273844346.0	43.8009828329	-88.4554445744	765483
