poi_id,eff_time,lat,lon,times
1,2300,35.64061,139.77875,Jan 26 04:04:49 +0000 2013
2,1077,35.65746,139.6591,Jan 26 09:27:39 +0000 2013
3,1521,35.61691,139.70052,Jan 26 10:58:33 +0000 2013
4,2250,35.55375,139.76223,Jan 26 10:11:40 +0000 2013
5,2642,35.68601,139.75356,Jan 26 04:46:06 +0000 2013
6,616,35.69918,139.79312,Jan 26 03:27:42 +0000 2013
7,1963,35.68976,139.69947,Jan 26 08:03:52 +0000 2013
8,1676,35.67484,139.73804,Jan 26 07:13:47 +0000 2013
9,981,35.66289,139.67252,Jan 26 02:03:43 +0000 2013
10,2587,35.84197,139.65009,Jan 26 08:11:45 +0000 2013
11,1440,35.70245,139.66921,Jan 26 06:28:31 +0000 2013
12,2625,35.55321,139.63697,Jan 26 05:34:08 +0000 2013
13,2615,35.66593,139.81252,Jan 26 06:20:23 +0000 2013
14,1135,35.69131,139.76639,Jan 26 09:55:13 +0000 2013
15,1983,35.70385,139.69439,Jan 26 08:43:33 +0000 2013
16,1371,35.70604,139.71503,Jan 26 07:25:29 +0000 2013
17,2243,35.78671,139.71401,Jan 26 07:11:01 +0000 2013
18,1792,35.72516,139.76151,Jan 26 11:17:53 +0000 2013
19,1979,35.71049,139.75762,Jan 26 12:47:36 +0000 2013
20,728,35.59526,139.61835,Jan 26 11:39:41 +0000 2013
21,1871,35.64381,139.62518,Jan 26 11:40:47 +0000 2013
22,1435,35.7244,139.70777,Jan 26 07:27:01 +0000 2013
23,1093,35.63398,139.65041,Jan 26 08:58:51 +0000 2013
24,842,35.6994,139.73758,Jan 26 09:19:15 +0000 2013
25,1563,35.63131,139.67892,Jan 26 07:20:49 +0000 2013
26,793,35.74315,139.79349,Jan 26 08:25:13 +0000 2013
27,707,35.56083,139.61139,Jan 26 06:28:46 +0000 2013
28,1065,35.562,139.67304,Jan 26 14:23:51 +0000 2013
29,2302,35.66453,139.71602,Jan 26 07:42:35 +0000 2013
30,2312,35.65019,139.75815,Jan 26 05:03:56 +0000 2013
31,1950,35.7267,139.76099,Jan 26 07:13:44 +0000 2013
32,991,35.72917,139.77269,Jan 26 00:52:40 +0000 2013
33,1121,35.68608,139.63139,Jan 26 09:47:41 +0000 2013
34,938,35.68342,139.71039,Jan 26 06:43:11 +0000 2013
35,1040,35.5298,139.7671,Jan 26 03:48:55 +0000 2013
36,684,35.57321,139.67285,Jan 26 04:23:21 +0000 2013
37,2242,35.84307,139.77571,Jan 26 01:53:03 +0000 2013
38,2531,35.70844,139.75895,Jan 26 12:15:24 +0000 2013
39,1780,35.66044,139.7237,Jan 26 00:13:40 +0000 2013
40,1225,35.70171,139.70947,Jan 26 01:21:00 +0000 2013
