poi_id,eff_time,lat,lon,times
1,2300,35.66832,139.75679,Jan 26 04:04:49 +0000 2013
2,1077,35.65491,139.62542,Jan 26 09:27:39 +0000 2013
3,1521,35.68817,139.70244,Jan 26 10:58:33 +0000 2013
4,2250,35.56032,139.77453,Jan 26 10:11:40 +0000 2013
5,2642,35.71221,139.77436,Jan 26 04:46:06 +0000 2013
6,616,35.67461,139.74373,Jan 26 03:27:42 +0000 2013
7,1963,35.68037,139.7185,Jan 26 08:03:52 +0000 2013
8,1676,35.66505,139.75552,Jan 26 07:13:47 +0000 2013
9,981,35.6856,139.70379,Jan 26 02:03:43 +0000 2013
10,2587,35.85194,139.67162,Jan 26 08:11:45 +0000 2013
11,1440,35.70307,139.65034,Jan 26 06:28:31 +0000 2013
12,2625,35.58314,139.65442,Jan 26 05:34:08 +0000 2013
13,2615,35.70515,139.78307,Jan 26 06:20:23 +0000 2013
14,1135,35.69211,139.7824,Jan 26 09:55:13 +0000 2013
15,1983,35.68593,139.71037,Jan 26 08:43:33 +0000 2013
16,1371,35.67408,139.6857,Jan 26 07:25:29 +0000 2013
17,2243,35.80106,139.72223,Jan 26 07:11:01 +0000 2013
18,1792,35.7112,139.76323,Jan 26 11:17:53 +0000 2013
19,1979,35.6871,139.76248,Jan 26 12:47:36 +0000 2013
20,728,35.64687,139.66856,Jan 26 11:39:41 +0000 2013
21,1871,35.67031,139.63758,Jan 26 11:40:47 +0000 2013
22,1435,35.7565,139.72722,Jan 26 07:27:01 +0000 2013
23,1093,35.62804,139.6496,Jan 26 08:58:51 +0000 2013
24,842,35.69773,139.76334,Jan 26 09:19:15 +0000 2013
25,1563,35.6391,139.69795,Jan 26 07:20:49 +0000 2013
26,793,35.74139,139.75872,Jan 26 08:25:13 +0000 2013
27,707,35.54161,139.58244,Jan 26 06:28:46 +0000 2013
28,1065,35.55936,139.72309,Jan 26 14:23:51 +0000 2013
29,2302,35.6628,139.73087,Jan 26 07:42:35 +0000 2013
30,2312,35.66647,139.71329,Jan 26 05:03:56 +0000 2013
31,1950,35.7265,139.76062,Jan 26 07:13:44 +0000 2013
32,991,35.6952,139.82041,Jan 26 00:52:40 +0000 2013
33,1121,35.71688,139.63756,Jan 26 09:47:41 +0000 2013
34,938,35.69507,139.7107,Jan 26 06:43:11 +0000 2013
35,1040,35.53074,139.70737,Jan 26 03:48:55 +0000 2013
36,684,35.56357,139.6947,Jan 26 04:23:21 +0000 2013
37,2242,35.86479,139.78517,Jan 26 01:53:03 +0000 2013
38,2531,35.69463,139.79529,Jan 26 12:15:24 +0000 2013
39,1780,35.68743,139.68824,Jan 26 00:13:40 +0000 2013
40,1225,35.68676,139.69177,Jan 26 01:21:00 +0000 2013
