poi_id,eff_time,lat,lon,times
1,2300,35.66861,139.75972,Jan 26 04:04:49 +0000 2013
2,1077,35.62643,139.61898,Jan 26 09:27:39 +0000 2013
3,1521,35.67697,139.67812,Jan 26 10:58:33 +0000 2013
4,2250,35.54608,139.71066,Jan 26 10:11:40 +0000 2013
5,2642,35.68306,139.75836,Jan 26 04:46:06 +0000 2013
6,616,35.7183,139.6697,Jan 26 03:27:42 +0000 2013
7,1963,35.71035,139.73698,Jan 26 08:03:52 +0000 2013
8,1676,35.66256,139.78779,Jan 26 07:13:47 +0000 2013
9,981,35.70073,139.67435,Jan 26 02:03:43 +0000 2013
10,2587,35.81781,139.58779,Jan 26 08:11:45 +0000 2013
11,1440,35.71797,139.75634,Jan 26 06:28:31 +0000 2013
12,2625,35.54665,139.62972,Jan 26 05:34:08 +0000 2013
13,2615,35.68367,139.75616,Jan 26 06:20:23 +0000 2013
14,1135,35.7312,139.78767,Jan 26 09:55:13 +0000 2013
15,1983,35.74223,139.62485,Jan 26 08:43:33 +0000 2013
16,1371,35.71307,139.73309,Jan 26 07:25:29 +0000 2013
17,2243,35.79949,139.7074,Jan 26 07:11:01 +0000 2013
18,1792,35.74297,139.80686,Jan 26 11:17:53 +0000 2013
19,1979,35.72357,139.7279,Jan 26 12:47:36 +0000 2013
20,728,35.62128,139.65793,Jan 26 11:39:41 +0000 2013
21,1871,35.70709,139.66716,Jan 26 11:40:47 +0000 2013
22,1435,35.74922,139.70432,Jan 26 07:27:01 +0000 2013
23,1093,35.53933,139.67527,Jan 26 08:58:51 +0000 2013
24,842,35.66679,139.77695,Jan 26 09:19:15 +0000 2013
25,1563,35.63853,139.65512,Jan 26 07:20:49 +0000 2013
26,793,35.78437,139.79331,Jan 26 08:25:13 +0000 2013
27,707,35.53789,139.57201,Jan 26 06:28:46 +0000 2013
28,1065,35.5001,139.81036,Jan 26 14:23:51 +0000 2013
29,2302,35.68816,139.77811,Jan 26 07:42:35 +0000 2013
30,2312,35.71008,139.73924,Jan 26 05:03:56 +0000 2013
31,1950,35.71187,139.79064,Jan 26 07:13:44 +0000 2013
32,991,35.58856,139.80568,Jan 26 00:52:40 +0000 2013
33,1121,35.73405,139.5949,Jan 26 09:47:41 +0000 2013
34,938,35.72951,139.70485,Jan 26 06:43:11 +0000 2013
35,1040,35.57178,139.76805,Jan 26 03:48:55 +0000 2013
36,684,35.55667,139.73,Jan 26 04:23:21 +0000 2013
37,2242,35.85733,139.76505,Jan 26 01:53:03 +0000 2013
38,2531,35.70606,139.72231,Jan 26 12:15:24 +0000 2013
39,1780,35.70575,139.71087,Jan 26 00:13:40 +0000 2013
40,1225,35.74737,139.7708,Jan 26 01:21:00 +0000 2013
