poi_id,eff_time,lat,lon,times
1,2300,35.58483,139.94779,Jan 26 04:04:49 +0000 2013
2,1077,35.75364,139.66387,Jan 26 09:27:39 +0000 2013
3,1521,35.70145,139.71931,Jan 26 10:58:33 +0000 2013
4,2250,35.55516,139.82751,Jan 26 10:11:40 +0000 2013
5,2642,35.68308,139.76742,Jan 26 04:46:06 +0000 2013
6,616,35.62885,139.80017,Jan 26 03:27:42 +0000 2013
7,1963,35.75981,139.65983,Jan 26 08:03:52 +0000 2013
8,1676,35.60049,139.76586,Jan 26 07:13:47 +0000 2013
9,981,35.70105,139.72055,Jan 26 02:03:43 +0000 2013
10,2587,35.86237,139.59706,Jan 26 08:11:45 +0000 2013
11,1440,35.72333,139.76773,Jan 26 06:28:31 +0000 2013
12,2625,35.56706,139.61524,Jan 26 05:34:08 +0000 2013
13,2615,35.71385,139.72352,Jan 26 06:20:23 +0000 2013
14,1135,35.68659,139.78396,Jan 26 09:55:13 +0000 2013
15,1983,35.61845,139.66865,Jan 26 08:43:33 +0000 2013
16,1371,35.67886,139.69779,Jan 26 07:25:29 +0000 2013
17,2243,35.78706,139.71648,Jan 26 07:11:01 +0000 2013
18,1792,35.71045,139.71999,Jan 26 11:17:53 +0000 2013
19,1979,35.67893,139.75473,Jan 26 12:47:36 +0000 2013
20,728,35.59249,139.60552,Jan 26 11:39:41 +0000 2013
21,1871,35.77566,139.61381,Jan 26 11:40:47 +0000 2013
22,1435,35.69552,139.81738,Jan 26 07:27:01 +0000 2013
23,1093,35.58771,139.53976,Jan 26 08:58:51 +0000 2013
24,842,35.75221,139.74487,Jan 26 09:19:15 +0000 2013
25,1563,35.71249,139.71974,Jan 26 07:20:49 +0000 2013
26,793,35.69685,139.7757,Jan 26 08:25:13 +0000 2013
27,707,35.54669,139.5982,Jan 26 06:28:46 +0000 2013
28,1065,35.52297,139.74377,Jan 26 14:23:51 +0000 2013
29,2302,35.72315,139.65741,Jan 26 07:42:35 +0000 2013
30,2312,35.5544,139.75377,Jan 26 05:03:56 +0000 2013
31,1950,35.81817,139.74174,Jan 26 07:13:44 +0000 2013
32,991,35.67481,139.77214,Jan 26 00:52:40 +0000 2013
33,1121,35.69972,139.63081,Jan 26 09:47:41 +0000 2013
34,938,35.84143,139.87806,Jan 26 06:43:11 +0000 2013
35,1040,35.50221,139.67872,Jan 26 03:48:55 +0000 2013
36,684,35.60127,139.64343,Jan 26 04:23:21 +0000 2013
37,2242,35.9278,139.73737,Jan 26 01:53:03 +0000 2013
38,2531,35.70385,139.8302,Jan 26 12:15:24 +0000 2013
39,1780,35.77348,139.65278,Jan 26 00:13:40 +0000 2013
40,1225,35.66248,139.72101,Jan 26 01:21:00 +0000 2013
