poi_id,eff_time,lat,lon,times
1,1224,35.71523,139.86247,Jan 26 07:28:41 +0000 2013
2,1828,35.67294,139.67942,Jan 26 05:11:36 +0000 2013
3,1963,35.67509,139.72457,Jan 26 11:56:15 +0000 2013
4,2403,35.7025,139.78399,Jan 26 08:52:41 +0000 2013
5,1368,35.8145,139.70424,Jan 26 07:33:30 +0000 2013
6,796,35.66633,139.71432,Jan 26 14:33:32 +0000 2013
7,1181,35.72612,139.58487,Jan 26 12:09:45 +0000 2013
8,856,35.77956,139.69694,Jan 26 10:27:36 +0000 2013
9,1835,35.65026,140.01267,Jan 26 11:51:54 +0000 2013
10,1035,35.62828,139.76042,Jan 26 22:31:51 +0000 2013
11,1431,35.58255,139.67702,Jan 26 12:38:01 +0000 2013
12,2248,35.67718,139.69672,Jan 26 04:15:03 +0000 2013
13,1609,35.68068,139.58274,Jan 26 04:08:47 +0000 2013
14,2615,35.68002,139.7986,Jan 26 06:20:23 +0000 2013
15,1099,35.47903,139.82223,Jan 26 08:09:01 +0000 2013
16,1281,35.61853,139.69783,Jan 26 08:51:24 +0000 2013
17,1466,35.61214,139.70483,Jan 26 09:58:42 +0000 2013
18,1108,35.64022,139.93644,Jan 26 07:31:01 +0000 2013
19,1169,35.68048,139.76264,Jan 26 05:35:50 +0000 2013
20,1258,35.58202,139.71136,Jan 26 03:52:12 +0000 2013
21,2268,35.84485,139.83508,Jan 26 05:37:47 +0000 2013
22,1806,35.75466,139.4705,Jan 26 08:12:01 +0000 2013
23,1330,35.65964,139.75716,Jan 26 10:40:09 +0000 2013
24,1106,35.57318,139.41719,Jan 26 04:27:50 +0000 2013
25,2431,35.65238,139.60763,Jan 26 10:25:35 +0000 2013
26,2469,35.69336,139.91337,Jan 26 07:23:19 +0000 2013
27,1832,35.57585,139.68472,Jan 26 08:23:24 +0000 2013
28,1803,35.66806,140.04392,Jan 26 11:33:46 +0000 2013
29,2316,35.56068,139.75153,Jan 26 05:11:43 +0000 2013
30,1254,35.82454,139.50309,Jan 26 06:43:35 +0000 2013
