poi_id,eff_time,lat,lon,times
1,1224,35.74777,139.76124,Jan 26 07:28:41 +0000 2013
2,1828,35.61455,139.71828,Jan 26 05:11:36 +0000 2013
3,1963,35.6411,139.70765,Jan 26 11:56:15 +0000 2013
4,2403,35.65238,139.79464,Jan 26 08:52:41 +0000 2013
5,1368,35.70538,139.69164,Jan 26 07:33:30 +0000 2013
6,796,35.73667,139.68501,Jan 26 14:33:32 +0000 2013
7,1181,35.6593,139.46476,Jan 26 12:09:45 +0000 2013
8,856,35.69479,139.7739,Jan 26 10:27:36 +0000 2013
9,1835,35.60612,139.77807,Jan 26 11:51:54 +0000 2013
10,1035,35.6913,139.71952,Jan 26 22:31:51 +0000 2013
11,1431,35.7321,139.61725,Jan 26 12:38:01 +0000 2013
12,2248,35.75206,139.67755,Jan 26 04:15:03 +0000 2013
13,1609,35.67065,139.53088,Jan 26 04:08:47 +0000 2013
14,2615,35.71933,139.7624,Jan 26 06:20:23 +0000 2013
15,1099,35.68609,139.79236,Jan 26 08:09:01 +0000 2013
16,1281,35.6393,139.66666,Jan 26 08:51:24 +0000 2013
17,1466,35.66883,139.72686,Jan 26 09:58:42 +0000 2013
18,1108,35.67243,139.67778,Jan 26 07:31:01 +0000 2013
19,1169,35.67292,139.70589,Jan 26 05:35:50 +0000 2013
20,1258,35.66314,139.77786,Jan 26 03:52:12 +0000 2013
21,2268,35.72961,139.85315,Jan 26 05:37:47 +0000 2013
22,1806,35.65231,139.54433,Jan 26 08:12:01 +0000 2013
23,1330,35.60232,139.68876,Jan 26 10:40:09 +0000 2013
24,1106,35.66278,139.51309,Jan 26 04:27:50 +0000 2013
25,2431,35.64729,139.7807,Jan 26 10:25:35 +0000 2013
26,2469,35.64311,139.74703,Jan 26 07:23:19 +0000 2013
27,1832,35.69421,139.70803,Jan 26 08:23:24 +0000 2013
28,1803,35.76495,139.81661,Jan 26 11:33:46 +0000 2013
29,2316,35.53829,139.69269,Jan 26 05:11:43 +0000 2013
30,1254,35.7752,139.66137,Jan 26 06:43:35 +0000 2013
