poi_id,eff_time,lat,lon,times
1,1224,35.74536,139.80756,Jan 26 07:28:41 +0000 2013
2,1828,35.61738,139.72751,Jan 26 05:11:36 +0000 2013
3,1963,35.64557,139.70985,Jan 26 11:56:15 +0000 2013
4,2403,35.65176,139.73007,Jan 26 08:52:41 +0000 2013
5,1368,35.6915,139.69724,Jan 26 07:33:30 +0000 2013
6,796,35.72046,139.71678,Jan 26 14:33:32 +0000 2013
7,1181,35.67489,139.46891,Jan 26 12:09:45 +0000 2013
8,856,35.69649,139.76393,Jan 26 10:27:36 +0000 2013
9,1835,35.63479,139.76792,Jan 26 11:51:54 +0000 2013
10,1035,35.6968,139.70724,Jan 26 22:31:51 +0000 2013
11,1431,35.68276,139.6887,Jan 26 12:38:01 +0000 2013
12,2248,35.65873,139.71621,Jan 26 04:15:03 +0000 2013
13,1609,35.66746,139.5097,Jan 26 04:08:47 +0000 2013
14,2615,35.70224,139.77383,Jan 26 06:20:23 +0000 2013
15,1099,35.69787,139.80207,Jan 26 08:09:01 +0000 2013
16,1281,35.66109,139.70966,Jan 26 08:51:24 +0000 2013
17,1466,35.66432,139.68845,Jan 26 09:58:42 +0000 2013
18,1108,35.65764,139.71307,Jan 26 07:31:01 +0000 2013
19,1169,35.66228,139.711,Jan 26 05:35:50 +0000 2013
20,1258,35.69297,139.78118,Jan 26 03:52:12 +0000 2013
21,2268,35.71029,139.79558,Jan 26 05:37:47 +0000 2013
22,1806,35.65397,139.52435,Jan 26 08:12:01 +0000 2013
23,1330,35.56487,139.64976,Jan 26 10:40:09 +0000 2013
24,1106,35.65409,139.47826,Jan 26 04:27:50 +0000 2013
25,2431,35.60796,139.73049,Jan 26 10:25:35 +0000 2013
26,2469,35.63614,139.75022,Jan 26 07:23:19 +0000 2013
27,1832,35.67784,139.72265,Jan 26 08:23:24 +0000 2013
28,1803,35.71457,139.77604,Jan 26 11:33:46 +0000 2013
29,2316,35.53733,139.68008,Jan 26 05:11:43 +0000 2013
30,1254,35.76912,139.67573,Jan 26 06:43:35 +0000 2013
