poi_id,eff_time,lat,lon,times
1,730,35.72876,139.69058,Jan 26 00:17:51 +0000 2013
2,1492,35.68141,139.69199,Jan 26 00:40:02 +0000 2013
3,713,35.73657,139.67196,Jan 26 04:51:00 +0000 2013
4,1117,35.66703,139.58779,Jan 26 03:20:41 +0000 2013
5,2402,35.71294,139.68532,Jan 26 06:02:54 +0000 2013
6,2415,35.68233,139.75192,Jan 26 12:24:16 +0000 2013
7,1164,35.74398,139.798,Jan 26 22:52:16 +0000 2013
8,853,35.68994,139.77665,Jan 26 09:17:08 +0000 2013
9,1351,35.67946,139.77284,Jan 26 04:03:09 +0000 2013
10,1670,35.68813,139.74976,Jan 26 08:31:36 +0000 2013
