poi_id,eff_time,lat,lon,times
1,730,35.72448,139.74909,Jan 26 00:17:51 +0000 2013
2,1492,35.77457,139.74158,Jan 26 00:40:02 +0000 2013
3,713,35.6231,139.86597,Jan 26 04:51:00 +0000 2013
4,1117,35.56466,139.38743,Jan 26 03:20:41 +0000 2013
5,2402,35.72338,139.8502,Jan 26 06:02:54 +0000 2013
6,2415,35.69512,139.67443,Jan 26 12:24:16 +0000 2013
7,1164,35.75509,139.88324,Jan 26 22:52:16 +0000 2013
8,853,35.69953,139.73432,Jan 26 09:17:08 +0000 2013
9,1351,35.65166,139.74465,Jan 26 04:03:09 +0000 2013
10,1670,35.69785,139.82587,Jan 26 08:31:36 +0000 2013
