poi_id,eff_time,lat,lon,times
1,730,35.6899,139.77394,Jan 26 00:17:51 +0000 2013
2,1492,35.66,139.7471,Jan 26 00:40:02 +0000 2013
3,713,35.69278,139.7505,Jan 26 04:51:00 +0000 2013
4,1117,35.66372,139.54686,Jan 26 03:20:41 +0000 2013
5,2402,35.71884,139.70824,Jan 26 06:02:54 +0000 2013
6,2415,35.69812,139.77842,Jan 26 12:24:16 +0000 2013
7,1164,35.7042,139.80642,Jan 26 22:52:16 +0000 2013
8,853,35.7082,139.7634,Jan 26 09:17:08 +0000 2013
9,1351,35.70454,139.74918,Jan 26 04:03:09 +0000 2013
10,1670,35.70326,139.78426,Jan 26 08:31:36 +0000 2013
