poi_id,eff_time,lat,lon,times
1,730,35.69051,139.7976,Jan 26 00:17:51 +0000 2013
2,1492,35.65884,139.74396,Jan 26 00:40:02 +0000 2013
3,713,35.69087,139.78994,Jan 26 04:51:00 +0000 2013
4,1117,35.67733,139.55796,Jan 26 03:20:41 +0000 2013
5,2402,35.71063,139.71151,Jan 26 06:02:54 +0000 2013
6,2415,35.69166,139.75418,Jan 26 12:24:16 +0000 2013
7,1164,35.77201,139.77814,Jan 26 22:52:16 +0000 2013
8,853,35.65968,139.80115,Jan 26 09:17:08 +0000 2013
9,1351,35.69816,139.73859,Jan 26 04:03:09 +0000 2013
10,1670,35.71068,139.87214,Jan 26 08:31:36 +0000 2013
