poi_id,eff_time,lat,lon,times
1,730,35.68711,139.79497,Jan 26 00:17:51 +0000 2013
2,1492,35.66581,139.76184,Jan 26 00:40:02 +0000 2013
3,713,35.71201,139.74612,Jan 26 04:51:00 +0000 2013
4,1117,35.66687,139.55609,Jan 26 03:20:41 +0000 2013
5,2402,35.72127,139.74678,Jan 26 06:02:54 +0000 2013
6,2415,35.6792,139.76309,Jan 26 12:24:16 +0000 2013
7,1164,35.71206,139.79206,Jan 26 22:52:16 +0000 2013
8,853,35.6846,139.7746,Jan 26 09:17:08 +0000 2013
9,1351,35.68945,139.74919,Jan 26 04:03:09 +0000 2013
10,1670,35.70587,139.762,Jan 26 08:31:36 +0000 2013
