poi_id,eff_time,lat,lon,times
1,730,35.70936,139.77975,Jan 26 00:17:51 +0000 2013
2,1492,35.66133,139.75198,Jan 26 00:40:02 +0000 2013
3,713,35.68691,139.73283,Jan 26 04:51:00 +0000 2013
4,1117,35.65367,139.53871,Jan 26 03:20:41 +0000 2013
5,2402,35.73045,139.69011,Jan 26 06:02:54 +0000 2013
6,2415,35.68057,139.76524,Jan 26 12:24:16 +0000 2013
7,1164,35.75303,139.79652,Jan 26 22:52:16 +0000 2013
8,853,35.70977,139.78297,Jan 26 09:17:08 +0000 2013
9,1351,35.69397,139.75367,Jan 26 04:03:09 +0000 2013
10,1670,35.70737,139.77953,Jan 26 08:31:36 +0000 2013
