poi_id,eff_time,lat,lon,times
1,730,35.68467,139.78095,Jan 26 00:17:51 +0000 2013
2,1492,35.67486,139.74518,Jan 26 00:40:02 +0000 2013
3,713,35.69857,139.74557,Jan 26 04:51:00 +0000 2013
4,1117,35.64746,139.54015,Jan 26 03:20:41 +0000 2013
5,2402,35.71232,139.67869,Jan 26 06:02:54 +0000 2013
6,2415,35.687,139.77512,Jan 26 12:24:16 +0000 2013
7,1164,35.72698,139.81486,Jan 26 22:52:16 +0000 2013
8,853,35.70212,139.77274,Jan 26 09:17:08 +0000 2013
9,1351,35.69466,139.75195,Jan 26 04:03:09 +0000 2013
10,1670,35.69947,139.78199,Jan 26 08:31:36 +0000 2013
