133	1273773534.0	1273775498.0	41.2664751242	-95.9345352436	1110830
133	1273773459.0	1273774392.0	41.2666432064	-95.9341095761	140295
573	1273771126.0	1273772913.0	42.7903823004	-86.1042851146	69420
1773	1273773298.0	1273774357.0	30.2698105017	-97.7489702462	42124
2929	1273770404.0	1273772186.0	32.8442871179	-96.7861175537	184197
3300	1273773275.0	1273773994.0	45.5214131464	-122.6917934418	15493
4362	1273772252.0	1273773413.0	37.7663962037	-122.4304267065	28534
6319	1273772118.0	1273773120.0	47.5994648	-122.317558	600331
6943	1273771169.0	1273772882.0	41.88459075	-87.6427750333	848332
11030	1273771873.0	1273774462.0	29.7384877167	-95.3796550167	47082
