1388	1273847303.0	1273848931.0	39.97384445	-83.00296395	154141
5099	1273848518.0	1273850578.0	38.9523338696	-77.4479484558	12802
5593	1273846036.0	1273846832.0	37.6163560649	-122.3861503601	19542
7602	1273849044.0	1273849967.0	40.7241567539	-74.0071683989	993690
8478	1273848007.0	1273850361.0	41.5539851	-75.2306361	235532
12879	1273848173.0	1273850745.0	40.4553153758	-79.9043905735	543161
19612	1273847821.0	1273850239.0	36.9178089333	-84.1266758	982062
20641	1273846337.0	1273848453.0	46.9448642871	7.4446320534	252411
33778	1273846610.0	1273847520.0	34.0817795015	-81.159538269	1020498
38264	1273847541.0	1273850132.0	38.0044778	-84.5197658833	360460
