446	1273844190.0	1273846380.0	32.844584573	-96.8498468399	26106
2468	1273844844.0	1273847106.0	39.8495018818	-104.673871994	23256
2662	1273844453.0	1273845103.0	39.2974431129	-94.716053009	8977
3336	1273844198.0	1273845603.0	42.3620321401	-71.0188007355	130586
3336	1273842773.0	1273844408.0	42.3666420527	-71.0169506349	14128
4904	1273843757.0	1273844750.0	30.2707337816	-97.7537029982	9241
8250	1273845576.0	1273847237.0	30.20212925	-95.4740915333	29654
9359	1273843644.0	1273845563.0	38.932506975	-92.3337578773	12391
9583	1273843883.0	1273844486.0	32.7510757446	-97.355758667	530940
76302	1273843274.0	1273844620.0	40.7660465344	-111.90361619	59609
