poi_id,eff_time,lat,lon,times
1,2253,35.69219,139.76561,Jan 26 09:51:13 +0000 2013
2,2513,35.74139,139.71411,Jan 26 04:57:11 +0000 2013
3,2547,35.70929,139.60015,Jan 26 01:54:09 +0000 2013
4,1261,35.51996,139.63436,Jan 26 09:46:29 +0000 2013
5,1963,35.66644,139.76106,Jan 26 06:21:59 +0000 2013
6,1828,35.60385,139.69722,Jan 26 05:11:36 +0000 2013
7,2302,35.69727,139.82289,Jan 26 02:52:08 +0000 2013
8,1617,35.71453,139.75846,Jan 26 08:47:21 +0000 2013
9,1514,35.6764,139.76592,Jan 26 06:29:33 +0000 2013
10,1084,35.79249,139.53517,Jan 26 07:44:28 +0000 2013
11,2567,35.62326,139.76934,Jan 26 09:18:59 +0000 2013
12,2602,35.66548,139.85725,Jan 26 10:53:00 +0000 2013
13,913,35.84746,139.66435,Jan 26 04:46:34 +0000 2013
14,962,35.6764,139.79213,Jan 26 20:07:07 +0000 2013
15,1333,35.65749,139.75376,Jan 26 06:10:45 +0000 2013
16,2320,35.71958,139.70182,Jan 26 08:05:37 +0000 2013
17,2313,35.72496,139.66722,Jan 26 05:45:11 +0000 2013
18,1051,35.70878,139.55445,Jan 26 05:19:40 +0000 2013
19,1031,35.72361,139.72598,Jan 26 03:30:41 +0000 2013
20,1149,35.77726,139.50369,Jan 26 08:01:15 +0000 2013
