poi_id,eff_time,lat,lon,times
1,2253,35.67219,139.77855,Jan 26 09:51:13 +0000 2013
2,2513,35.76428,139.69262,Jan 26 04:57:11 +0000 2013
3,2547,35.68891,139.56705,Jan 26 01:54:09 +0000 2013
4,1261,35.51869,139.64913,Jan 26 09:46:29 +0000 2013
5,1963,35.64428,139.76233,Jan 26 06:21:59 +0000 2013
6,1828,35.62509,139.72519,Jan 26 05:11:36 +0000 2013
7,2302,35.6951,139.78142,Jan 26 02:52:08 +0000 2013
8,1617,35.68451,139.72612,Jan 26 08:47:21 +0000 2013
9,1514,35.66736,139.76195,Jan 26 06:29:33 +0000 2013
10,1084,35.76394,139.51536,Jan 26 07:44:28 +0000 2013
11,2567,35.63577,139.75285,Jan 26 09:18:59 +0000 2013
12,2602,35.66259,139.85426,Jan 26 10:53:00 +0000 2013
13,913,35.87607,139.65029,Jan 26 04:46:34 +0000 2013
14,962,35.6691,139.79973,Jan 26 20:07:07 +0000 2013
15,1333,35.67201,139.78084,Jan 26 06:10:45 +0000 2013
16,2320,35.73518,139.69572,Jan 26 08:05:37 +0000 2013
17,2313,35.6679,139.65624,Jan 26 05:45:11 +0000 2013
18,1051,35.70195,139.55615,Jan 26 05:19:40 +0000 2013
19,1031,35.73804,139.72515,Jan 26 03:30:41 +0000 2013
20,1149,35.76963,139.52418,Jan 26 08:01:15 +0000 2013
