poi_id,eff_time,lat,lon,times
1,2253,35.67345662555963,139.76306676864624,Jan 26 09:51:13 +0000 2013
2,2513,35.76153638146606,139.73710135513124,Jan 26 04:57:11 +0000 2013
3,2547,35.70470468461301,139.58154559135437,Jan 26 01:54:09 +0000 2013
4,1261,35.524411596520935,139.64600443840027,Jan 26 09:46:29 +0000 2013
5,1963,35.655343532257,139.75629150867462,Jan 26 06:21:59 +0000 2013
6,1828,35.62192202842952,139.72769379615784,Jan 26 05:11:36 +0000 2013
7,2302,35.696906887060386,139.81450080871582,Jan 26 02:52:08 +0000 2013
8,1617,35.69980827959299,139.77182149887085,Jan 26 08:47:21 +0000 2013
9,1514,35.677570287692724,139.76365685462952,Jan 26 06:29:33 +0000 2013
10,1084,35.77325759103725,139.5205521583557,Jan 26 07:44:28 +0000 2013
11,2567,35.62480870495168,139.77458953857422,Jan 26 09:18:59 +0000 2013
12,2602,35.66321003429966,139.85871364958786,Jan 26 10:53:00 +0000 2013
13,913,35.85053078319133,139.67339918017387,Jan 26 04:46:34 +0000 2013
14,962,35.68261620651813,139.79885548353195,Jan 26 20:07:07 +0000 2013
15,1333,35.6654890704835,139.76108863949776,Jan 26 06:10:45 +0000 2013
16,2320,35.729864636451765,139.7109555727517,Jan 26 08:05:37 +0000 2013
17,2313,35.72383623824727,139.6641497708083,Jan 26 05:45:11 +0000 2013
18,1051,35.70270629939949,139.56082955002785,Jan 26 05:19:40 +0000 2013
19,1031,35.729864636451765,139.7109555727517,Jan 26 03:30:41 +0000 2013
20,1149,35.77395712567318,139.5214994720315,Jan 26 08:01:15 +0000 2013
