poi_id,eff_time,lat,lon,times
1,2253,35.70822,139.82189,Jan 26 09:51:13 +0000 2013
2,2513,35.75375,139.7059,Jan 26 04:57:11 +0000 2013
3,2547,35.75051,139.60019,Jan 26 01:54:09 +0000 2013
4,1261,35.50475,139.62945,Jan 26 09:46:29 +0000 2013
5,1963,35.62254,139.77248,Jan 26 06:21:59 +0000 2013
6,1828,35.61734,139.77994,Jan 26 05:11:36 +0000 2013
7,2302,35.72388,139.83651,Jan 26 02:52:08 +0000 2013
8,1617,35.72274,139.83534,Jan 26 08:47:21 +0000 2013
9,1514,35.70122,139.77135,Jan 26 06:29:33 +0000 2013
10,1084,35.76515,139.48208,Jan 26 07:44:28 +0000 2013
11,2567,35.60934,139.7297,Jan 26 09:18:59 +0000 2013
12,2602,35.66375,139.84713,Jan 26 10:53:00 +0000 2013
13,913,35.86039,139.65801,Jan 26 04:46:34 +0000 2013
14,962,35.61804,139.7999,Jan 26 20:07:07 +0000 2013
15,1333,35.62757,139.72404,Jan 26 06:10:45 +0000 2013
16,2320,35.74179,139.83738,Jan 26 08:05:37 +0000 2013
17,2313,35.7352,139.62764,Jan 26 05:45:11 +0000 2013
18,1051,35.69329,139.55345,Jan 26 05:19:40 +0000 2013
19,1031,35.71745,139.65068,Jan 26 03:30:41 +0000 2013
20,1149,35.85051,139.5501,Jan 26 08:01:15 +0000 2013
