poi_id,eff_time,lat,lon,times
1,2332,40.69032,-73.98989,Jan 17 18:23:10 +0000 2013
2,2503,40.74813,-74.08058,Jan 17 00:25:03 +0000 2013
3,891,40.74848,-73.92194,Jan 17 18:21:55 +0000 2013
4,1886,40.93818,-74.09693,Jan 17 11:58:19 +0000 2013
5,2374,40.83646,-74.1507,Jan 17 03:22:15 +0000 2013
6,1081,40.739,-73.99009,Jan 17 01:00:09 +0000 2013
7,2693,40.7033,-74.02047,Jan 17 00:57:10 +0000 2013
8,1148,40.67346,-74.0025,Jan 17 16:01:05 +0000 2013
9,1512,40.74266,-74.03238,Jan 17 14:10:53 +0000 2013
10,1318,40.72219,-74.21794,Jan 17 18:58:34 +0000 2013
11,1729,40.72495,-74.02135,Jan 17 22:38:08 +0000 2013
12,1296,40.72521,-74.08065,Jan 17 00:39:02 +0000 2013
13,1117,40.71295,-73.98159,Jan 17 04:13:45 +0000 2013
14,653,40.7975,-74.03186,Jan 17 15:14:02 +0000 2013
15,2003,40.72527,-73.85743,Jan 17 05:59:05 +0000 2013
16,2643,40.81951,-73.97426,Jan 17 13:51:35 +0000 2013
17,875,40.88064,-73.85462,Jan 17 13:36:27 +0000 2013
18,1664,40.91388,-73.9196,Jan 17 23:46:21 +0000 2013
19,1435,40.6893,-73.90004,Jan 17 02:05:57 +0000 2013
20,2494,40.77483,-73.99282,Jan 17 00:57:16 +0000 2013
