1,2006,40.853443,-73.789596,Jan 17 23:11:23 +0000 2013
2,2208,40.7838175149908,-73.94186034276925,Jan 17 00:06:15 +0000 2013
3,1369,40.73105527532634,-73.98871043032793,Jan 17 00:56:20 +0000 2013
4,1014,40.83374891876674,-74.08819198608398,Jan 17 00:49:09 +0000 2013
5,1294,40.69908851493882,-74.07866477966309,Jan 17 18:21:10 +0000 2013
6,2374,40.87053932297712,-74.0979549522799,Jan 17 03:22:15 +0000 2013
7,2489,40.750794799423865,-73.99357639021292,Jan 17 23:35:56 +0000 2013
8,770,40.68173685445508,-73.75344257156159,Jan 17 01:42:17 +0000 2013
9,2424,40.74708298027893,-73.9934450265937,Jan 17 17:46:49 +0000 2013
10,1295,40.745625645552565,-73.98221380029767,Jan 17 02:25:49 +0000 2013
11,1102,40.745868414644185,-73.9902427306349,Jan 17 23:02:18 +0000 2013
12,1764,40.74982540095488,-73.98796319961548,Jan 17 21:00:16 +0000 2013
13,1643,40.74325780467203,-73.98407936096191,Jan 17 05:48:08 +0000 2013
14,1842,40.96178482317488,-74.06776428222656,Jan 17 12:08:51 +0000 2013
15,1987,40.9602774578663,-74.06718627221765,Jan 17 23:35:09 +0000 2013
16,1049,40.73461627927996,-73.8689123895314,Jan 17 18:27:07 +0000 2013
17,1797,40.749904268822085,-73.98762002190988,Jan 17 21:01:24 +0000 2013
18,1479,40.74781736297941,-73.97486178356304,Jan 17 18:59:32 +0000 2013
19,1020,40.79800620313047,-73.93997462192915,Jan 17 19:26:51 +0000 2013
20,665,40.77662552133105,-74.01072978973389,Jan 17 11:34:43 +0000 2013
