poi_id,eff_time,lat,lon,times
1,1666.0,32.2728482167,-95.3073132,779831.0
2,844.0,33.4908828735,-82.0755615234,765950.0
3,1676.0,39.9051933339,-75.1287174225,51275.0
4,1957.0,1.3226125621,103.8632826017,1114747.0
5,2105.0,47.3697013517,8.5336072975,178790.0
6,2181.0,37.3082967833,-121.9016663833,45257.0
7,1190.0,55.5926488907,13.0063426495,69750.0
8,1024.0,38.62862318,-90.29353439,1114792.0
9,1475.0,37.376225329,-122.0302958063,109170.0
10,1059.0,50.1168267833,8.6797022167,131724.0
11,1688.0,55.5751241399,13.0712306499,915255.0
12,769.0,51.0387344668,-114.065910352,1115022.0
13,1615.0,42.5096043097,-94.1959404945,1048375.0
14,1437.0,47.38614517,15.09433931,1115001.0
15,1082.0,36.1909983,-115.3042629833,694580.0
16,2287.0,44.34834315,9.22888335,1114765.0
17,1122.0,30.2692861999,-97.7424112033,24503.0
18,2406.0,37.32536105,-121.9487913333,44575.0
19,1496.0,32.5254581167,-97.2939926167,221288.0
20,2477.0,59.3247228993,17.9927515984,60965.0
