poi_id,eff_time,lat,lon,times
1.0,698.0,54.06845,11.91933,871126.0
2.0,1631.0,21.58072,39.1713,1111349.0
3.0,963.0,33.39428,-111.95947,490090.0
4.0,1872.0,51.54841,-0.23757,155197.0
5.0,1499.0,24.69091,46.67457,95034.0
6.0,2409.0,47.68181,-122.31732,813178.0
7.0,2455.0,50.10045,14.5964,436253.0
8.0,1608.0,37.81187,-122.40883,29316.0
9.0,930.0,50.83585,7.04439,807615.0
10.0,2303.0,55.57832,12.99704,328759.0
11.0,1658.0,52.49791,5.43436,698861.0
12.0,709.0,21.302,-157.81479,94106.0
13.0,1272.0,57.73489,11.95698,545395.0
14.0,2218.0,-41.30251,174.7672,133727.0
15.0,1667.0,59.40927,17.97912,669922.0
16.0,2130.0,51.09843,-0.20663,151760.0
17.0,2170.0,58.41344,15.61192,1111387.0
18.0,945.0,49.95316,7.24576,168279.0
19.0,2423.0,59.24496,18.01967,174038.0
20.0,716.0,52.25851,10.52865,98596.0
