poi_id,eff_time,lat,lon,times
1.0,1963.0,33.6294,-84.42475,14470.0
2.0,2197.0,38.85095,-77.31274,346938.0
3.0,2009.0,40.78414,-4.43339,1114419.0
4.0,1367.0,19.68572,-155.06146,887439.0
5.0,1019.0,26.38129,-80.13246,73597.0
6.0,779.0,59.30323,18.10652,236195.0
7.0,841.0,47.66242,-122.28175,100817.0
8.0,2064.0,33.16478,-117.36654,1114450.0
9.0,2622.0,50.03332,10.25949,1114568.0
10.0,2554.0,37.4644,-122.19822,377544.0
11.0,902.0,40.80811,-73.93553,1114425.0
12.0,1228.0,38.63391,-90.67296,637263.0
13.0,2008.0,32.82758,-96.74501,472486.0
14.0,1148.0,18.39774,-65.94631,376429.0
15.0,721.0,30.43676,-89.04778,1114607.0
16.0,2096.0,40.36321,-75.13667,998504.0
17.0,2327.0,40.55561,-111.89411,1114547.0
18.0,2350.0,26.23761,-80.10588,1114435.0
19.0,2640.0,41.98245,-87.90124,22831.0
20.0,944.0,46.75522,23.57796,806771.0
