49	1273790004.0	1273790690.0	41.0171054333	-95.8864893167	1111298
85	1273790649.0	1273792053.0	49.0054263801	2.6024186611	192854
523	1273788673.0	1273790128.0	38.8964605725	-77.0312404633	851853
577	1273790249.0	1273792678.0	37.9017286046	-122.0624452829	300471
1034	1273788395.0	1273789192.0	45.1120578122	7.6716756821	691005
1181	1273790321.0	1273792738.0	47.4879399333	19.007139	894754
1627	1273788571.0	1273790351.0	-33.8949896101	150.9340703487	270693
1627	1273788272.0	1273790442.0	-33.8951231938	150.9350144863	428344
1627	1273788123.0	1273788896.0	-33.8952456454	150.934920609	557149
2007	1273790276.0	1273791330.0	40.7536341013	-74.0055938755	1094075
2056	1273791228.0	1273793293.0	21.4014194032	-157.8001767397	176621
2305	1273791110.0	1273792651.0	33.8309433068	-118.0891549587	183097
2350	1273790856.0	1273793339.0	35.7701934779	140.386390686	23277
2917	1273788858.0	1273791034.0	46.2011166995	6.1514639854	454664
3126	1273788888.0	1273790526.0	34.0712	-117.2044689333	441635
3500	1273791006.0	1273791855.0	37.7645174321	-122.4415425176	405513
4264	1273790428.0	1273791349.0	37.7876246673	-122.3993239664	50847
4476	1273790131.0	1273790956.0	40.5873389935	-105.0770134092	43629
4727	1273791421.0	1273792311.0	-8.7365050333	115.1630171	1111337
5169	1273791365.0	1273792090.0	34.60224775	-118.152056	923237
5169	1273791347.0	1273792906.0	34.6032428741	-118.1524443626	969988
5169	1273791331.0	1273793109.0	34.601848869	-118.1557740885	918380
12877	1273789730.0	1273791003.0	33.9134099333	-117.89310665	96079
63394	1273791372.0	1273793587.0	45.5124307333	-122.6562830833	20962
92214	1273788809.0	1273789743.0	33.49627595	-112.02128835	552728
93838	1273790933.0	1273792115.0	60.3996528482	5.3083705902	332495
102197	1273788021.0	1273790040.0	49.902063649	8.8557744026	222562
113956	1273788971.0	1273791492.0	37.7994951022	-122.4097444117	47951
123075	1273790230.0	1273791371.0	54.5939636157	-5.9298019497	531358
161920	1273788466.0	1273790164.0	1.3569167833	103.98732135	209579
