poi_id,eff_time,lat,lon,times
1,2642,40.95691,-73.89916,Jan 17 23:27:22 +0000 2013
2,2273,40.74639,-73.9549,Jan 17 17:00:15 +0000 2013
3,1049,40.67916,-73.98294,Jan 17 23:47:02 +0000 2013
4,797,40.90389,-74.00183,Jan 17 04:29:40 +0000 2013
5,1337,40.78716,-73.99027,Jan 17 13:41:45 +0000 2013
6,1032,40.78926,-73.96978,Jan 17 14:59:01 +0000 2013
7,959,40.64948,-73.74274,Jan 17 15:21:02 +0000 2013
8,794,40.75088,-74.07426,Jan 17 15:48:26 +0000 2013
9,934,40.75659,-74.01498,Jan 17 12:53:20 +0000 2013
10,2164,40.71747,-73.96093,Jan 17 01:59:10 +0000 2013
11,1726,40.74943,-73.91001,Jan 17 13:51:47 +0000 2013
12,2422,40.73259,-74.01027,Jan 17 02:12:07 +0000 2013
13,1628,40.55352,-74.03984,Jan 17 14:33:18 +0000 2013
14,2655,40.93663,-74.078,Jan 17 21:57:22 +0000 2013
15,1057,40.90851,-73.86943,Jan 17 22:27:50 +0000 2013
16,702,40.64009,-74.03025,Jan 17 15:11:57 +0000 2013
17,1612,40.86225,-73.93688,Jan 17 23:35:15 +0000 2013
18,611,40.69225,-74.02017,Jan 17 23:45:22 +0000 2013
19,1078,40.79687,-73.68454,Jan 17 01:30:21 +0000 2013
20,1291,40.64931,-73.71204,Jan 17 00:44:45 +0000 2013
21,2152,40.7443,-73.96659,Jan 17 20:12:39 +0000 2013
22,1515,40.71234,-73.92408,Jan 17 20:24:59 +0000 2013
23,1176,40.86884,-73.86507,Jan 17 13:35:56 +0000 2013
24,609,40.82256,-74.00399,Jan 17 17:40:40 +0000 2013
25,1324,40.72929,-73.99684,Jan 17 16:38:56 +0000 2013
26,2469,40.67098,-73.97626,Jan 17 13:17:43 +0000 2013
27,1112,40.75821,-74.00245,Jan 17 22:48:45 +0000 2013
28,1199,40.71612,-74.00464,Jan 17 20:39:41 +0000 2013
29,1797,40.69521,-73.91002,Jan 17 21:01:24 +0000 2013
30,1884,40.76833,-73.92863,Jan 17 23:46:32 +0000 2013
