poi_id,eff_time,lat,lon,times
1,2642,40.88744,-73.8718,Jan 17 23:27:22 +0000 2013
2,2273,40.77625,-73.93505,Jan 17 17:00:15 +0000 2013
3,1049,40.67149,-73.98698,Jan 17 23:47:02 +0000 2013
4,797,40.82299,-73.9255,Jan 17 04:29:40 +0000 2013
5,1337,40.74669,-73.9705,Jan 17 13:41:45 +0000 2013
6,1032,40.75454,-73.98018,Jan 17 14:59:01 +0000 2013
7,959,40.67369,-73.85593,Jan 17 15:21:02 +0000 2013
8,794,40.79966,-74.00198,Jan 17 15:48:26 +0000 2013
9,934,40.73418,-74.06013,Jan 17 12:53:20 +0000 2013
10,2164,40.73009,-73.986,Jan 17 01:59:10 +0000 2013
11,1726,40.7737,-73.89187,Jan 17 13:51:47 +0000 2013
12,2422,40.72718,-74.01948,Jan 17 02:12:07 +0000 2013
13,1628,40.58821,-74.07068,Jan 17 14:33:18 +0000 2013
14,2655,40.97498,-74.08393,Jan 17 21:57:22 +0000 2013
15,1057,40.89504,-73.85859,Jan 17 22:27:50 +0000 2013
16,702,40.72191,-73.99663,Jan 17 15:11:57 +0000 2013
17,1612,40.80334,-73.96229,Jan 17 23:35:15 +0000 2013
18,611,40.67235,-73.98564,Jan 17 23:45:22 +0000 2013
19,1078,40.81435,-73.71774,Jan 17 01:30:21 +0000 2013
20,1291,40.64816,-73.76909,Jan 17 00:44:45 +0000 2013
21,2152,40.7502,-73.96175,Jan 17 20:12:39 +0000 2013
22,1515,40.76313,-73.95618,Jan 17 20:24:59 +0000 2013
23,1176,40.8761,-73.86997,Jan 17 13:35:56 +0000 2013
24,609,40.79825,-73.95042,Jan 17 17:40:40 +0000 2013
25,1324,40.74969,-73.98512,Jan 17 16:38:56 +0000 2013
26,2469,40.68359,-73.97949,Jan 17 13:17:43 +0000 2013
27,1112,40.76904,-73.98096,Jan 17 22:48:45 +0000 2013
28,1199,40.80728,-73.93535,Jan 17 20:39:41 +0000 2013
29,1797,40.74895,-73.9822,Jan 17 21:01:24 +0000 2013
30,1884,40.78747,-73.94536,Jan 17 23:46:32 +0000 2013
