poi_id,eff_time,lat,lon,times
1.0,600.0,39.83843,-84.27861,506538.0
2.0,1062.0,30.50878,-97.77848,677315.0
3.0,2185.0,41.85807,-71.42079,138543.0
4.0,1152.0,59.93691,10.61468,1112654.0
5.0,799.0,55.06542,82.93374,1055725.0
6.0,1688.0,53.49286,-2.34617,1112896.0
7.0,1350.0,48.73967,9.1303,193692.0
8.0,1183.0,51.51985,-0.18043,400328.0
9.0,1073.0,38.98082,-94.51336,1087804.0
10.0,2298.0,42.52332,-94.17672,927230.0
11.0,910.0,35.55011,-97.60491,47973.0
12.0,1513.0,40.68423,-73.91678,1065261.0
13.0,1432.0,59.35006,18.02618,103148.0
14.0,1958.0,33.04587,-96.89527,56976.0
15.0,1234.0,59.8982,10.62551,1052169.0
16.0,2141.0,50.8885,-0.06727,31115.0
17.0,1486.0,43.14604,-89.20945,402080.0
18.0,2561.0,59.15124,9.61714,896094.0
19.0,2601.0,34.82874,-82.22371,110510.0
20.0,1229.0,40.69838,-73.96484,110493.0
21.0,751.0,51.28407,2.99764,401180.0
22.0,769.0,38.81129,-9.03191,222507.0
23.0,787.0,55.9483,-3.18615,186967.0
24.0,1989.0,59.60906,14.46297,625569.0
25.0,2142.0,49.19379,16.64342,1071946.0
26.0,870.0,59.42588,18.01694,263737.0
27.0,1153.0,59.95394,10.72403,1112675.0
28.0,1273.0,30.30847,-97.7232,96052.0
29.0,2207.0,50.96896,6.95624,636751.0
30.0,778.0,37.51395,-122.24884,44076.0
31.0,785.0,59.44917,17.61725,997253.0
32.0,979.0,59.44317,17.98289,1112752.0
33.0,2042.0,55.58538,12.99665,84218.0
34.0,1314.0,14.5944,120.991,1112712.0
35.0,1980.0,30.24411,-97.79219,18415.0
36.0,1953.0,-26.13423,28.24133,1076816.0
37.0,1612.0,60.41567,5.31699,351264.0
38.0,1832.0,59.38045,18.01751,1112754.0
39.0,939.0,40.69447,-73.9769,650823.0
40.0,1803.0,33.80308,-84.32049,537868.0
41.0,2422.0,44.56379,-123.3168,363675.0
42.0,1939.0,58.40616,8.74711,951728.0
43.0,2101.0,58.94537,17.57058,1045748.0
44.0,1347.0,43.62887,-70.23465,684822.0
45.0,618.0,41.24592,-76.82138,101149.0
46.0,1746.0,55.53623,12.92893,71505.0
47.0,2212.0,28.39979,-80.627,1112904.0
48.0,2290.0,46.37372,-94.08418,1112870.0
49.0,1951.0,59.28607,15.25273,208699.0
50.0,1924.0,41.19145,-8.71814,883759.0
