poi_id,eff_time,lat,lon,times
1,1785.0,49.4140416384,14.6744084358,1112341.0
2,786.0,47.4271773833,8.5625555,1037030.0
3,1216.0,52.2678301333,4.5652753333,406168.0
4,2422.0,47.42222601,9.37156182,1112284.0
5,1409.0,60.6333678961,16.9903618097,156037.0
6,1911.0,55.5996444776,12.9988753796,69045.0
7,996.0,51.9182007417,-2.1056950092,145256.0
8,2162.0,51.4885905,-0.16577045,415404.0
9,1579.0,32.6633547167,-97.4211388333,620277.0
10,775.0,59.3639511236,17.8726354078,737029.0
11,1553.0,-23.52971571,-46.67637199,1112339.0
12,1513.0,55.8250554833,11.3997532167,1112246.0
13,2599.0,60.1855058911,24.8107410529,670210.0
14,1206.0,47.8073348999,13.0416183472,932255.0
15,2354.0,48.8704412294,2.3483263524,489575.0
16,2252.0,49.6108896,6.1651707167,1102434.0
17,1570.0,13.7697002625,100.4956662655,1031583.0
18,2323.0,49.4519803964,11.0830485821,115836.0
19,620.0,13.7685620667,100.5719575,167682.0
20,1341.0,65.58341431,22.15292751,234487.0
21,1560.0,40.4958522503,-80.25349617,24386.0
22,983.0,40.6427221894,-75.4027149109,902171.0
23,2552.0,14.5608474,121.01657396,526937.0
24,1770.0,40.7738021854,-73.9457130432,630579.0
25,2258.0,56.0408756167,12.7026316833,841969.0
26,925.0,51.3339516104,12.3254102468,829313.0
27,1254.0,46.00445515,16.5542948333,385322.0
28,1302.0,34.0007972839,-84.0903684055,630501.0
29,2058.0,32.9174760531,-96.768887043,1018292.0
30,678.0,60.1655952844,24.9497580834,571698.0
31,1876.0,51.0627187167,3.7176510667,1112133.0
32,639.0,59.262927396,18.0414309255,1112170.0
33,871.0,58.0784918333,13.0217660833,1112272.0
34,889.0,59.2710233164,17.9156434536,460096.0
35,682.0,39.1011137664,-84.5134268023,144254.0
36,2099.0,63.4325493286,10.3977656364,433477.0
37,754.0,27.9809387382,-82.5346934795,31707.0
38,1384.0,59.8582261333,17.63817135,1112157.0
39,2154.0,45.0685454992,7.6875967903,1112333.0
40,2688.0,51.5241055167,-0.09356505,545416.0
41,1852.0,52.5063937834,13.3349561691,57346.0
42,1905.0,59.9273075143,10.7316148281,277191.0
43,2671.0,59.43666189,24.74392801,169434.0
44,1064.0,60.27377005,5.21333445,1106877.0
45,2112.0,24.7029214691,46.6785988212,268908.0
46,1479.0,47.3760487833,8.5465508167,21352.0
47,794.0,59.3301577,18.0580794811,55033.0
48,1040.0,-33.8807697833,151.1877514333,459016.0
49,2578.0,24.7274790672,46.66462183,343660.0
50,2126.0,13.6915665,100.5054777,1112142.0
