104164	1273809378.0	1273811163.0	49.4140416384	14.6744084358	1112341
110956	1273806558.0	1273807344.0	47.4271773833	8.5625555	1037030
28298	1273806835.0	1273808051.0	52.2678301333	4.5652753333	406168
60621	1273808583.0	1273811005.0	47.42222601	9.37156182	1112284
146762	1273807556.0	1273808965.0	60.6333678961	16.9903618097	156037
148766	1273808593.0	1273810504.0	55.5996444776	12.9988753796	69045
144301	1273806113.0	1273807109.0	51.9182007417	-2.1056950092	145256
52771	1273808686.0	1273810848.0	51.4885905	-0.16577045	415404
68521	1273809347.0	1273810926.0	32.6633547167	-97.4211388333	620277
87279	1273806327.0	1273807102.0	59.3639511236	17.8726354078	737029
70191	1273809372.0	1273810925.0	-23.52971571	-46.67637199	1112339
102524	1273808301.0	1273809814.0	55.8250554833	11.3997532167	1112246
28983	1273808077.0	1273810676.0	60.1855058911	24.8107410529	670210
2285	1273807956.0	1273809162.0	47.8073348999	13.0416183472	932255
7570	1273807612.0	1273809966.0	48.8704412294	2.3483263524	489575
168852	1273807857.0	1273810109.0	49.6108896	6.1651707167	1102434
104732	1273808510.0	1273810080.0	13.7697002625	100.4956662655	1031583
130783	1273806988.0	1273809311.0	49.4519803964	11.0830485821	115836
100273	1273808218.0	1273808838.0	13.7685620667	100.5719575	167682
105266	1273806423.0	1273807764.0	65.58341431	22.15292751	234487
34061	1273807661.0	1273809221.0	40.4958522503	-80.25349617	24386
82464	1273808251.0	1273809234.0	40.6427221894	-75.4027149109	902171
18975	1273806870.0	1273809422.0	14.5608474	121.01657396	526937
1255	1273809464.0	1273811234.0	40.7738021854	-73.9457130432	630579
89659	1273809158.0	1273811416.0	56.0408756167	12.7026316833	841969
46620	1273809475.0	1273810400.0	51.3339516104	12.3254102468	829313
100811	1273809544.0	1273810798.0	46.00445515	16.5542948333	385322
138078	1273808748.0	1273810050.0	34.0007972839	-84.0903684055	630501
121461	1273807796.0	1273809854.0	32.9174760531	-96.768887043	1018292
114817	1273808492.0	1273809170.0	60.1655952844	24.9497580834	571698
98508	1273806450.0	1273808326.0	51.0627187167	3.7176510667	1112133
14730	1273807173.0	1273807812.0	59.262927396	18.0414309255	1112170
39446	1273808511.0	1273809382.0	58.0784918333	13.0217660833	1112272
117118	1273808153.0	1273809042.0	59.2710233164	17.9156434536	460096
29455	1273807573.0	1273808255.0	39.1011137664	-84.5134268023	144254
133891	1273806371.0	1273808470.0	63.4325493286	10.3977656364	433477
81785	1273806823.0	1273807577.0	27.9809387382	-82.5346934795	31707
10919	1273806925.0	1273808309.0	59.8582261333	17.63817135	1112157
114801	1273809281.0	1273811435.0	45.0685454992	7.6875967903	1112333
125152	1273809551.0	1273812239.0	51.5241055167	-0.09356505	545416
7057	1273807179.0	1273809031.0	52.5063937834	13.3349561691	57346
101201	1273806635.0	1273808540.0	59.9273075143	10.7316148281	277191
73699	1273808324.0	1273810995.0	59.43666189	24.74392801	169434
37741	1273807678.0	1273808742.0	60.27377005	5.21333445	1106877
96395	1273806615.0	1273808727.0	24.7029214691	46.6785988212	268908
15940	1273809353.0	1273810832.0	47.3760487833	8.5465508167	21352
117105	1273808948.0	1273809742.0	59.3301577	18.0580794811	55033
139111	1273806490.0	1273807530.0	-33.8807697833	151.1877514333	459016
17043	1273807620.0	1273810198.0	24.7274790672	46.66462183	343660
104030	1273806602.0	1273808728.0	13.6915665	100.5054777	1112142
