poi_id,eff_time,lat,lon,times
1.0,2416.0,30.24774,-97.76833,21093.0
2.0,1591.0,37.77818,-122.48781,35240.0
3.0,1700.0,33.76674,-118.02353,188568.0
4.0,2370.0,-27.45043,153.00428,57028.0
5.0,2311.0,18.35106,-66.06485,723347.0
6.0,917.0,36.98656,-122.01595,50989.0
7.0,2347.0,47.64306,-122.35092,172606.0
8.0,1058.0,41.30023,-105.59691,908125.0
9.0,2660.0,30.34696,-97.71661,447880.0
10.0,1385.0,47.62661,-122.30828,628008.0
11.0,1772.0,37.78383,-122.41496,518821.0
12.0,1150.0,32.86227,-117.23527,171597.0
13.0,2517.0,34.54362,-83.99869,1036058.0
14.0,1581.0,34.00799,-118.33959,844418.0
15.0,725.0,30.22253,-97.87003,948166.0
16.0,2601.0,47.61701,-122.37314,50866.0
17.0,1091.0,55.49127,14.09032,855048.0
18.0,811.0,37.85238,-122.25177,16223.0
19.0,988.0,3.11509,101.61764,789456.0
20.0,2448.0,50.04587,8.57944,23253.0
21.0,653.0,61.18713,-149.89737,244199.0
22.0,795.0,40.71944,-74.00358,162595.0
23.0,1404.0,3.16595,101.74314,126667.0
24.0,727.0,33.38084,-111.76697,391008.0
25.0,1353.0,34.07752,-117.84211,55822.0
26.0,1400.0,47.63465,-122.35201,50866.0
27.0,1390.0,42.31516,-71.01766,255417.0
28.0,666.0,37.79056,-122.39824,58289.0
29.0,2141.0,30.30888,-97.80553,10577.0
30.0,1418.0,33.42993,-111.99951,23524.0
31.0,1228.0,30.18125,-97.79438,162630.0
32.0,887.0,33.71814,-117.78515,569735.0
33.0,2663.0,34.1853,-118.89155,287908.0
34.0,2657.0,37.75195,-122.41364,47019.0
35.0,1115.0,47.6837,-122.20245,221131.0
36.0,1212.0,14.51799,120.99758,250454.0
37.0,2091.0,37.36363,-122.09598,24258.0
38.0,697.0,40.04002,-75.01613,1111152.0
39.0,2492.0,21.35028,-157.91842,90472.0
40.0,1492.0,30.27344,-97.73093,233389.0
41.0,1185.0,32.73792,-117.24308,1111142.0
42.0,1019.0,21.39085,-158.00744,79320.0
43.0,980.0,48.77402,-122.52063,1001459.0
44.0,959.0,30.62515,-96.26346,440657.0
45.0,1920.0,36.06157,-115.03064,195737.0
46.0,849.0,38.91368,-77.02867,1111043.0
47.0,1501.0,53.48342,-113.32243,1111179.0
48.0,2405.0,35.71821,139.71684,774310.0
49.0,2374.0,50.08786,15.02237,1106160.0
50.0,2272.0,2.98956,101.66541,48503.0
