poi_id,eff_time,lat,lon,times
1.0,2643.0,21.5643,39.20619,272866.0
2.0,795.0,45.57739,-73.70095,459275.0
3.0,2539.0,50.10748,-122.96911,975034.0
4.0,1688.0,55.5925,13.09071,915255.0
5.0,1545.0,49.86455,8.61436,134633.0
6.0,967.0,58.24006,14.65784,911054.0
7.0,2677.0,50.94569,4.42705,67804.0
8.0,2080.0,41.86895,12.53276,1114784.0
9.0,794.0,32.89927,-97.26466,22005.0
10.0,797.0,40.64369,-73.76316,23261.0
11.0,1433.0,39.84108,-104.69126,270444.0
12.0,2251.0,39.9631,-76.77461,258076.0
13.0,1152.0,39.82711,-86.22752,1114914.0
14.0,2518.0,37.34092,-121.89016,488015.0
15.0,1340.0,59.0859,11.38374,1104751.0
16.0,2182.0,37.42519,-122.18121,48566.0
17.0,759.0,48.13064,7.60147,1114980.0
18.0,1430.0,38.87783,-77.1709,82262.0
19.0,632.0,35.22506,-97.42202,159663.0
20.0,2241.0,50.84182,4.37755,213493.0
21.0,1495.0,47.6347,-122.32677,1114909.0
22.0,823.0,52.52619,13.40929,1114944.0
23.0,1135.0,48.81052,-122.51119,1065892.0
24.0,2036.0,44.11968,-79.82974,189072.0
25.0,1949.0,32.85296,-96.75255,568426.0
26.0,2574.0,40.2755,-111.67741,555963.0
27.0,1799.0,33.78207,-117.94005,421354.0
28.0,741.0,30.15406,-81.79341,428027.0
29.0,1709.0,38.90542,-77.02079,13237.0
30.0,1571.0,45.51437,-122.66432,37158.0
31.0,776.0,32.56489,-92.67948,60772.0
32.0,1950.0,47.43935,-122.24176,941575.0
33.0,2388.0,34.14922,-118.36184,565723.0
34.0,1362.0,21.2897,-157.86317,98618.0
35.0,2147.0,33.8751,-118.36863,39135.0
36.0,648.0,41.96006,-87.67537,231901.0
37.0,649.0,43.1603,-87.91658,431705.0
38.0,922.0,47.88576,-122.20546,265509.0
39.0,1394.0,50.05576,14.31195,1089495.0
40.0,908.0,60.39724,5.32648,347114.0
41.0,1476.0,36.14539,-115.13153,226876.0
42.0,829.0,40.69054,-74.22273,1114947.0
43.0,1260.0,52.20954,6.91697,1109675.0
44.0,1270.0,32.75891,-97.32528,32557.0
45.0,732.0,51.88182,-0.42144,476784.0
46.0,2633.0,30.13789,-98.00592,11352.0
47.0,730.0,30.29765,-81.51861,1114884.0
48.0,1824.0,51.52348,-0.091,635727.0
49.0,2447.0,30.43614,-89.06046,1114755.0
50.0,1699.0,59.80177,9.8032,1114728.0
