poi_id,eff_time,lat,lon,times
1.0,1968.0,43.74067,-81.43965,534307.0
2.0,1433.0,59.39653,18.02866,807133.0
3.0,2416.0,46.61649,8.05625,644848.0
4.0,1259.0,38.59564,-121.4821,154433.0
5.0,1146.0,43.64639,-79.38405,330842.0
6.0,1581.0,37.7625,-122.39769,872318.0
7.0,1388.0,48.87657,2.33199,187316.0
8.0,1129.0,33.28334,-111.68528,249593.0
9.0,2237.0,49.68619,-112.80273,474176.0
10.0,1444.0,42.29999,-71.28711,1115544.0
11.0,1547.0,68.80318,16.53828,1115439.0
12.0,802.0,33.752,-84.39348,11684.0
13.0,754.0,38.9287,-92.33389,12391.0
14.0,1276.0,40.77866,-73.99243,201538.0
15.0,2593.0,48.14258,11.54719,134279.0
16.0,1667.0,45.50095,-73.5733,209042.0
17.0,2576.0,42.65214,-83.47071,632655.0
18.0,1076.0,49.79925,10.16582,1012136.0
19.0,2677.0,52.50713,-1.87662,1018282.0
20.0,760.0,36.15887,-115.13159,29771.0
21.0,1097.0,57.75243,12.38813,1044157.0
22.0,1025.0,47.6561,-122.33248,266075.0
23.0,963.0,59.31551,18.08276,337873.0
24.0,1970.0,35.88629,-78.65009,43042.0
25.0,1238.0,55.76875,-4.05468,799884.0
26.0,1143.0,52.50816,13.31953,117590.0
27.0,2545.0,42.57819,-88.43251,320893.0
28.0,953.0,44.49025,11.35963,1115357.0
29.0,2102.0,44.83134,-92.61153,935752.0
30.0,965.0,42.0432,-70.19127,599731.0
31.0,940.0,30.22284,-97.83683,13178.0
32.0,648.0,37.37982,-122.10834,92136.0
33.0,1181.0,39.31292,-84.43086,94193.0
34.0,1920.0,37.78156,-122.40044,34318.0
35.0,1739.0,47.08968,-122.59439,1115543.0
36.0,2081.0,59.27524,18.13285,86920.0
37.0,1820.0,34.17269,-118.54387,116618.0
38.0,892.0,19.32573,-99.14639,1115255.0
39.0,2177.0,32.66168,-96.88403,51096.0
40.0,1339.0,33.07295,-96.83289,224744.0
41.0,1660.0,42.6716,-73.81563,236974.0
42.0,1689.0,34.02688,-84.24677,1115355.0
43.0,2485.0,46.05217,-118.33219,667726.0
44.0,2032.0,59.32275,18.06577,236195.0
45.0,1380.0,39.95648,-75.16004,238809.0
46.0,1897.0,39.04532,-77.4007,44574.0
47.0,2611.0,40.42942,-88.92343,964606.0
48.0,1442.0,49.86406,9.79146,95748.0
49.0,1988.0,57.62094,11.90045,716000.0
50.0,2224.0,34.93045,-82.28705,401368.0
