poi_id,eff_time,lat,lon,times
1.0,600.0,39.85083,-84.25102,506538.0
2.0,1062.0,30.46365,-97.74784,677315.0
3.0,2185.0,41.81694,-71.4246,138543.0
4.0,1152.0,59.93629,10.66062,1112654.0
5.0,799.0,55.02223,82.91287,1055725.0
6.0,1688.0,53.46687,-2.35174,1112896.0
7.0,1350.0,48.7406,9.13161,193692.0
8.0,1183.0,51.51852,-0.1812,400328.0
9.0,1073.0,39.00122,-94.45026,1087804.0
10.0,2298.0,42.50388,-94.18235,927230.0
11.0,910.0,35.55064,-97.62608,47973.0
12.0,1513.0,40.7188,-73.98707,1065261.0
13.0,1432.0,59.33508,18.06196,103148.0
14.0,1958.0,32.97309,-96.85085,56976.0
15.0,1234.0,59.89349,10.66793,1052169.0
16.0,2141.0,50.82193,-0.12934,31115.0
17.0,1486.0,43.19345,-89.21067,402080.0
18.0,2561.0,59.11995,9.61493,896094.0
19.0,2601.0,34.89492,-82.19253,110510.0
20.0,1229.0,40.68278,-73.97554,110493.0
21.0,751.0,51.28015,3.03015,401180.0
22.0,769.0,38.71343,-9.19567,222507.0
23.0,787.0,55.97895,-3.13291,186967.0
24.0,1989.0,59.62633,14.4888,625569.0
25.0,2142.0,49.20129,16.60804,1071946.0
26.0,870.0,59.4754,18.14603,263737.0
27.0,1153.0,59.92001,10.71647,1112675.0
28.0,1273.0,30.30018,-97.71604,96052.0
29.0,2207.0,50.92926,6.94612,636751.0
30.0,778.0,37.50664,-122.24895,44076.0
31.0,785.0,59.41838,17.65476,997253.0
32.0,979.0,59.421,18.07968,1112752.0
33.0,2042.0,55.61273,13.06805,84218.0
34.0,1314.0,14.67101,120.97151,1112712.0
35.0,1980.0,30.26349,-97.79761,18415.0
36.0,1953.0,-26.14151,28.20959,1076816.0
37.0,1612.0,60.38406,5.34147,351264.0
38.0,1832.0,59.34819,17.98714,1112754.0
39.0,939.0,40.75603,-73.98239,650823.0
40.0,1803.0,33.79969,-84.31101,537868.0
41.0,2422.0,44.56525,-123.26216,363675.0
42.0,1939.0,58.43749,8.69554,951728.0
43.0,2101.0,58.85683,17.51066,1045748.0
44.0,1347.0,43.66946,-70.24427,684822.0
45.0,618.0,41.24324,-76.8038,101149.0
46.0,1746.0,55.56764,12.98948,71505.0
47.0,2212.0,28.40228,-80.6248,1112904.0
48.0,2290.0,46.36384,-94.12879,1112870.0
49.0,1951.0,59.28802,15.22894,208699.0
50.0,1924.0,41.1781,-8.70959,883759.0
