poi_id,eff_time,lat,lon,times
1,2690.0,59.5220219058,17.9003763199,819843.0
2,1427.0,39.1798446122,-76.6709661484,24767.0
3,1974.0,44.2411158667,-76.5168815167,955093.0
4,2115.0,36.1634658025,-115.1574575901,80534.0
5,1709.0,30.1852590667,-97.8547435,656248.0
6,1027.0,45.5001057081,-73.5666739941,92125.0
7,1876.0,56.706617,16.673748,1115939.0
8,1575.0,30.2670273144,-97.7445030212,17831.0
9,1344.0,48.4261903833,-123.3239168,29684.0
10,2231.0,43.0584461,-76.1567738667,107255.0
11,1770.0,38.7727116274,-9.097415221,1070367.0
12,1202.0,32.8278406035,-97.2013797121,86176.0
13,1170.0,50.78039181,6.07305526,1115987.0
14,1222.0,40.7745781069,-73.8720059395,12505.0
15,820.0,42.0922197138,-72.5833976269,422764.0
16,1995.0,33.6487816167,-117.8448502667,232885.0
17,2167.0,43.6361431248,-79.3983233897,983249.0
18,1765.0,38.934954,-92.330394,1114649.0
19,720.0,41.2534065167,-95.9303156833,1035039.0
20,1960.0,35.9081106009,-78.7258938039,75719.0
21,2681.0,39.3933788667,-7.3767641167,346996.0
22,1297.0,37.4235204499,-122.1707102653,31581.0
23,2328.0,32.8423130724,-96.8352878094,348284.0
24,1472.0,32.3841404333,-86.2075026167,330663.0
25,2570.0,39.0530964,-94.4813030333,1007069.0
26,1522.0,38.9659309333,-95.2351784667,247208.0
27,1755.0,33.23073215,-97.1354777167,891367.0
28,2300.0,29.4975546167,-98.4793787667,1116097.0
29,893.0,29.9324247833,-90.1136826167,478746.0
30,672.0,35.12749145,-80.7076406667,598242.0
31,1285.0,57.6978009976,11.9747436047,295640.0
32,1613.0,38.9069993667,-77.06321755,230446.0
33,950.0,38.9661179522,-94.7797469434,438869.0
34,2442.0,32.9427983302,-97.1303415298,220806.0
35,1019.0,40.2031360167,-8.4309442667,1115803.0
36,1693.0,38.98117865,-77.0952842333,34808.0
37,833.0,37.4160750159,-122.0784029035,26768.0
38,1673.0,47.3782541646,8.5271126032,39700.0
39,1189.0,59.38249199,17.91142786,1031064.0
40,2116.0,30.32530814,-81.64250677,917125.0
41,1134.0,29.9503338081,-90.0726900283,280197.0
42,2070.0,40.74704349,-73.99947285,433817.0
43,1046.0,35.53201025,-97.4791570167,34528.0
44,2031.0,40.9643132,-75.99544644,1116005.0
45,1055.0,36.1000694167,-75.7141205667,1105585.0
46,2012.0,29.5253903597,-98.600846529,1035119.0
47,2599.0,30.279980807,-97.7427220345,33940.0
48,1563.0,40.7627961234,-73.9821052551,157396.0
49,2682.0,21.2959820162,-157.8552961349,28475.0
50,1184.0,30.2034544833,-97.8788065833,12074.0
