poi_id,eff_time,lat,lon,times
1,1718.0,39.0108096833,-77.4934667833,502141.0
2,2315.0,30.4023521754,-97.7259528637,14802.0
3,939.0,30.3243238833,-81.3959833,666440.0
4,2341.0,33.7885672333,-84.3691716667,220682.0
5,1976.0,38.8569454554,-104.7481048107,956575.0
6,2038.0,36.1161867333,-115.2421896167,909248.0
7,2138.0,-37.6694703333,144.8499594167,172546.0
8,2174.0,45.5489566167,-122.5789809,1110804.0
9,1139.0,30.2670325267,-97.7385934442,23064.0
10,1834.0,37.7687074667,-122.4286856333,38788.0
11,1097.0,40.7458517978,-73.9527735281,1110775.0
12,1229.0,30.3125330367,-97.704859972,33980.0
13,1794.0,39.4167137146,-76.7756152153,1073964.0
14,815.0,45.493423857,-122.8087967634,966740.0
15,1806.0,42.2258698833,-122.7412380333,68478.0
16,2375.0,37.7753992758,-122.4095860551,40074.0
17,1212.0,30.2635801743,-97.7277445793,399939.0
18,1444.0,33.7856971078,-84.4120305777,287837.0
19,1787.0,36.1114733333,-97.0590688167,50295.0
20,1393.0,37.7956610526,-122.3925447464,85915.0
21,2517.0,35.5324139441,-97.5671446323,233342.0
22,627.0,41.1363587436,-96.030163765,243191.0
23,920.0,29.6540457668,-95.2766990662,259919.0
24,1749.0,-33.873114679,151.200016737,84030.0
25,1001.0,37.4221203,-122.1379674333,29226.0
26,729.0,34.0253490343,-118.4584686027,99605.0
27,2114.0,38.3662119833,-122.6917694,551782.0
28,2463.0,34.14570291,-118.1523223836,380470.0
29,2291.0,38.2238589333,-80.0927719833,1110847.0
30,776.0,32.8442871179,-96.7861175537,184197.0
31,2068.0,37.8982490971,-122.3203825951,37888.0
32,725.0,40.7212236667,-73.9885723,482472.0
33,702.0,35.6707753038,139.7239698769,740640.0
34,1553.0,59.2528682215,18.0869634968,381022.0
35,2280.0,34.1747109833,-118.34897465,299126.0
36,2604.0,34.1014548833,-118.3147023833,239842.0
37,765.0,38.83872181,-104.82149952,326127.0
38,1747.0,37.7794789,-122.4115351,47019.0
39,1018.0,42.4295919617,-71.0501222486,992968.0
40,828.0,30.2695945667,-97.7481275333,31324.0
41,917.0,33.0036254,-96.8495292667,937152.0
42,2108.0,37.7514803333,-122.4319410167,44273.0
43,1733.0,32.8940618,-96.933456,1110831.0
44,642.0,37.1595731667,-93.3029533833,381246.0
45,2589.0,29.7384877167,-95.3796550167,47082.0
46,1087.0,39.2074618508,-94.6834752848,1110826.0
47,1655.0,32.7754043333,-96.80859885,26423.0
48,642.0,39.1613311768,-75.513557444,389085.0
49,1170.0,-23.6843856,-70.413784,1110813.0
50,2666.0,34.845637689,-82.4018490314,355578.0
