poi_id,eff_time,lat,lon,times
1.0,1186.0,29.53492,-98.60201,46548.0
2.0,2573.0,40.74842,-73.99789,268521.0
3.0,792.0,33.89251,-118.08829,365982.0
4.0,970.0,33.96245,-118.39897,1115662.0
5.0,1115.0,39.9706,-82.98326,230113.0
6.0,1229.0,47.6076,-122.34661,1109250.0
7.0,1701.0,31.11515,-97.68785,659079.0
8.0,1958.0,40.0508,-82.9127,195184.0
9.0,1145.0,42.51897,-83.72105,104070.0
10.0,1328.0,28.55014,-81.3458,287289.0
11.0,1885.0,59.32348,18.10464,94185.0
12.0,1834.0,36.07104,-79.8861,119884.0
13.0,2578.0,59.87478,10.80775,856790.0
14.0,814.0,41.88103,-87.63899,537658.0
15.0,1366.0,43.82198,-79.34404,667334.0
16.0,2522.0,32.82829,-96.77091,855125.0
17.0,1972.0,29.1429,-82.11437,1115738.0
18.0,740.0,33.84253,-84.41268,55621.0
19.0,1639.0,28.61543,-81.37942,89586.0
20.0,633.0,37.74404,-84.2993,629536.0
21.0,2177.0,47.17809,-122.30377,1115704.0
22.0,1979.0,33.97291,-80.98889,218184.0
23.0,1616.0,40.02574,-105.27475,20948.0
24.0,1236.0,59.92651,5.31809,882670.0
25.0,2440.0,34.81806,-82.27037,231396.0
26.0,1082.0,-23.42697,-46.48282,24136.0
27.0,1533.0,43.94785,-78.89098,1008989.0
28.0,660.0,37.17626,-93.2722,107220.0
29.0,1861.0,35.5354,-97.54381,233342.0
30.0,2112.0,30.43855,-97.65948,1030782.0
31.0,1546.0,35.53908,-97.5847,807522.0
32.0,1492.0,18.33348,-64.80072,1115631.0
33.0,1785.0,30.25,-97.76106,771526.0
34.0,2630.0,52.54,13.32839,48343.0
35.0,769.0,39.16545,-84.48321,756638.0
36.0,2216.0,44.4592,-73.21634,961913.0
37.0,1873.0,-37.81229,144.95323,1088732.0
38.0,785.0,47.64165,-122.31262,57099.0
39.0,2163.0,43.63221,-116.39873,894350.0
40.0,1114.0,37.80198,-122.28554,54094.0
41.0,1181.0,32.80082,-96.85845,120839.0
42.0,1243.0,36.47469,-86.63833,801713.0
43.0,1564.0,36.53799,-82.4882,1115689.0
44.0,2057.0,38.89769,-77.0357,840669.0
45.0,817.0,59.32865,18.05835,55033.0
46.0,606.0,40.85314,-73.18963,723181.0
47.0,1628.0,39.99602,-83.02376,154141.0
48.0,1516.0,38.58121,-121.5671,252424.0
49.0,1008.0,32.86803,-97.2416,354568.0
50.0,790.0,41.47313,-71.96501,68559.0
