1,1008,35.671870659075914,139.60977333972144,Jan 26 03:55:44 +0000 2013
2,1201,35.7132551307089,139.7762681304848,Jan 26 20:27:51 +0000 2013
3,2282,35.57678596085214,139.6656173391297,Jan 26 10:42:05 +0000 2013
4,2463,35.69949897700794,139.77110266685486,Jan 26 07:40:11 +0000 2013
5,2494,35.64596207351215,139.66976111178673,Jan 26 04:08:42 +0000 2013
6,2199,35.645731813210055,139.7475689649582,Jan 26 11:03:24 +0000 2013
7,704,35.70001738488623,139.76969987154007,Jan 26 04:09:05 +0000 2013
8,1814,35.735961,139.629695,Jan 26 06:46:31 +0000 2013
9,763,35.69285521635391,139.6988868713379,Jan 26 02:10:08 +0000 2013
10,914,35.69080269423021,139.70027922656513,Jan 26 03:23:17 +0000 2013
11,1588,35.672558912630656,139.7632384300232,Jan 26 10:13:15 +0000 2013
12,1825,35.81050360082957,139.67411699626513,Jan 26 01:41:37 +0000 2013
13,1849,35.5789886283173,139.70526114106178,Jan 26 02:03:14 +0000 2013
14,2240,35.76319432230466,139.86124634742737,Jan 26 14:11:49 +0000 2013
15,2635,35.655134309871,139.79300022125244,Jan 26 09:06:54 +0000 2013
16,1972,35.69984095233119,139.77018803358078,Jan 26 05:01:40 +0000 2013
17,838,35.66225192192778,139.77490603923798,Jan 26 10:47:53 +0000 2013
18,1331,35.70372891258694,139.64679032564163,Jan 26 12:16:06 +0000 2013
19,1817,35.659238136261514,139.73330209393984,Jan 26 01:24:24 +0000 2013
20,2230,35.65894676038441,139.7029167723563,Jan 26 05:54:00 +0000 2013
21,1822,35.70464525150632,139.61976688313996,Jan 26 11:26:21 +0000 2013
22,1539,35.622752053991626,139.74955855245153,Jan 26 07:50:16 +0000 2013
23,1672,35.66360737808987,139.872704744339,Jan 26 01:11:05 +0000 2013
24,981,35.693203755259184,139.74982738494873,Jan 26 06:58:02 +0000 2013
25,736,35.721497853009865,139.47982549667358,Jan 26 05:17:39 +0000 2013
26,1950,35.720210886727784,139.76069033145905,Jan 26 07:13:44 +0000 2013
27,1769,35.73070195089162,139.7059984860295,Jan 26 05:55:18 +0000 2013
28,2478,35.77209985763748,139.51989769935608,Jan 26 07:36:34 +0000 2013
29,2573,35.749011,139.702502,Jan 26 06:13:23 +0000 2013
30,2383,35.67237152467754,139.79489386081696,Jan 26 00:29:17 +0000 2013
31,2019,35.69889343748743,139.77101683616638,Jan 26 06:22:44 +0000 2013
32,1646,35.62507687353331,139.6668656729847,Jan 26 05:53:38 +0000 2013
33,1580,35.57907348779101,139.73499476909635,Jan 26 03:23:09 +0000 2013
34,889,35.70582855009322,139.66579914093018,Jan 26 05:55:13 +0000 2013
35,954,35.693203755259184,139.74982738494873,Jan 26 06:47:28 +0000 2013
36,1703,35.623265087267484,139.7228041291237,Jan 26 10:46:06 +0000 2013
37,2530,35.65852172695124,139.7013260344949,Jan 26 09:16:01 +0000 2013
38,1815,35.527798,139.697224,Jan 26 02:47:37 +0000 2013
39,2216,35.73029700958634,139.7106885910034,Jan 26 13:25:44 +0000 2013
40,2649,35.800994627295,139.71836775541306,Jan 26 07:04:21 +0000 2013
41,2068,35.66556451175986,139.73119177565042,Jan 26 08:25:25 +0000 2013
42,2408,35.678076324132995,139.56776898889763,Jan 26 07:08:55 +0000 2013
43,1565,35.76243596272193,139.67524838265854,Jan 26 08:09:57 +0000 2013
44,1633,35.68137872227962,139.76608157157898,Jan 26 11:59:13 +0000 2013
45,902,35.69884987331584,139.7698312997818,Jan 26 07:25:31 +0000 2013
46,1171,35.646686498258696,139.67761158943176,Jan 26 08:13:49 +0000 2013
47,1904,35.72659923943381,139.6948340535164,Jan 26 11:19:15 +0000 2013
48,2079,35.63367738834909,139.71551656723022,Jan 26 22:48:35 +0000 2013
49,1640,35.73651527788601,139.74682331085205,Jan 26 23:33:25 +0000 2013
50,944,35.66549724218351,139.75963957607746,Jan 26 10:12:41 +0000 2013
