poi_id,eff_time,lat,lon,times
1,668,35.62850802377022,139.73833131832686,Jan 26 12:14:19 +0000 2013
2,1518,35.691713740776834,139.6986347436905,Jan 26 03:33:10 +0000 2013
3,2623,35.77209985763748,139.51989769935608,Jan 26 04:40:06 +0000 2013
4,1493,35.729864636451765,139.7109555727517,Jan 26 05:30:52 +0000 2013
5,2557,35.666692051408944,139.7581327376774,Jan 26 09:09:14 +0000 2013
6,1435,35.7686094490449,139.7302389142378,Jan 26 07:27:01 +0000 2013
7,2227,35.79220981404536,139.71773207187653,Jan 26 02:26:44 +0000 2013
8,755,35.702056132756816,139.7529172897339,Jan 26 06:00:16 +0000 2013
9,736,35.721497853009865,139.47982549667358,Jan 26 05:17:39 +0000 2013
10,1633,35.68137872227962,139.76608157157898,Jan 26 11:59:13 +0000 2013
11,1170,35.67983619744879,139.7800612449646,Jan 26 06:45:29 +0000 2013
12,865,35.69258727603499,139.74021703004837,Jan 26 10:45:14 +0000 2013
13,1023,35.656875633652064,139.70211893320084,Jan 26 04:08:43 +0000 2013
14,2579,35.68137872227962,139.76608157157898,Jan 26 11:47:18 +0000 2013
15,1071,35.64621318007271,139.66800190398826,Jan 26 05:47:23 +0000 2013
16,1094,35.68880925038071,139.6993116702719,Jan 26 04:18:24 +0000 2013
17,1600,35.75128501398858,139.545997277953,Jan 26 10:22:33 +0000 2013
18,2409,35.754418391417154,139.73732560873032,Jan 26 10:17:21 +0000 2013
19,1487,35.697769474245945,139.64807510375977,Jan 26 09:16:33 +0000 2013
20,2457,35.774302414998786,139.72877722467473,Jan 26 06:59:57 +0000 2013
21,2431,35.77806243973507,139.72083806991577,Jan 26 03:52:03 +0000 2013
22,2675,35.698327101400224,139.77162837982178,Jan 26 01:02:44 +0000 2013
23,682,35.69836195296789,139.772926568985,Jan 26 11:22:02 +0000 2013
24,1769,35.73070195089162,139.7059984860295,Jan 26 05:55:18 +0000 2013
25,2279,35.55424088724489,139.64530271658737,Jan 26 06:58:54 +0000 2013
26,606,35.729060265291,139.71898466348648,Jan 26 06:28:06 +0000 2013
27,1833,35.6944076,139.7945221,Jan 26 11:36:08 +0000 2013
28,1611,35.730227334361864,139.71116065979004,Jan 26 03:00:31 +0000 2013
29,1568,35.699032842676594,139.7747826576233,Jan 26 12:57:35 +0000 2013
30,2646,35.67505156634274,139.7633135318756,Jan 26 07:19:13 +0000 2013
31,1507,35.712465535670894,139.7065669750166,Jan 26 04:33:40 +0000 2013
32,2631,35.68258316934093,139.7644159411392,Jan 26 06:24:17 +0000 2013
33,2282,35.626404617326685,139.88771438598633,Jan 26 07:00:13 +0000 2013
34,2208,35.65870409172528,139.6832710504532,Jan 26 09:47:46 +0000 2013
35,793,35.695916648354604,139.7593854414631,Jan 26 05:36:17 +0000 2013
36,2193,35.69080269423021,139.70027922656513,Jan 26 20:14:42 +0000 2013
37,2404,35.67834593327503,139.7400963306427,Jan 26 04:33:24 +0000 2013
38,1725,35.68800165382408,139.69898343086243,Jan 26 07:21:22 +0000 2013
39,1240,35.63014572966312,139.74042892456055,Jan 26 01:48:31 +0000 2013
40,2537,35.719675720505585,139.65352157898008,Jan 26 07:46:44 +0000 2013
41,1119,35.69915834917961,139.7716051932838,Jan 26 09:51:17 +0000 2013
42,2177,35.56247782390475,139.7160503268242,Jan 26 06:12:45 +0000 2013
43,1685,35.62656595095779,139.7413945198059,Jan 26 05:19:09 +0000 2013
44,2373,35.696048647115695,139.75123822689056,Jan 26 12:36:43 +0000 2013
45,1422,35.77959650132309,139.78003768871005,Jan 26 08:42:26 +0000 2013
46,2194,35.65693905642321,139.7025178567526,Jan 26 09:17:16 +0000 2013
47,1715,35.69550407383317,139.75170493125916,Jan 26 05:08:17 +0000 2013
48,1121,35.705391824926686,139.63474131815178,Jan 26 09:47:41 +0000 2013
49,2562,35.70144444141334,139.74426470800404,Jan 26 07:48:42 +0000 2013
50,1535,35.69901541704127,139.7746217250824,Jan 26 06:28:49 +0000 2013
