poi_id,eff_time,lat,lon,times
1,668,35.63691,139.75116,Jan 26 12:14:19 +0000 2013
2,1518,35.69346,139.71189,Jan 26 03:33:10 +0000 2013
3,2623,35.73068,139.55154,Jan 26 04:40:06 +0000 2013
4,1493,35.71191,139.71811,Jan 26 05:30:52 +0000 2013
5,2557,35.66648,139.75905,Jan 26 09:09:14 +0000 2013
6,1435,35.77626,139.74829,Jan 26 07:27:01 +0000 2013
7,2227,35.79286,139.71023,Jan 26 02:26:44 +0000 2013
8,755,35.69665,139.74786,Jan 26 06:00:16 +0000 2013
9,736,35.71005,139.47181,Jan 26 05:17:39 +0000 2013
10,1633,35.67841,139.75284,Jan 26 11:59:13 +0000 2013
11,1170,35.67164,139.76437,Jan 26 06:45:29 +0000 2013
12,865,35.68792,139.7163,Jan 26 10:45:14 +0000 2013
13,1023,35.64915,139.72653,Jan 26 04:08:43 +0000 2013
14,2579,35.68298,139.76337,Jan 26 11:47:18 +0000 2013
15,1071,35.64345,139.66633,Jan 26 05:47:23 +0000 2013
16,1094,35.68263,139.70369,Jan 26 04:18:24 +0000 2013
17,1600,35.73901,139.55416,Jan 26 10:22:33 +0000 2013
18,2409,35.75064,139.73746,Jan 26 10:17:21 +0000 2013
19,1487,35.69751,139.64487,Jan 26 09:16:33 +0000 2013
20,2457,35.77179,139.71379,Jan 26 06:59:57 +0000 2013
21,2431,35.78052,139.70692,Jan 26 03:52:03 +0000 2013
22,2675,35.70238,139.7788,Jan 26 01:02:44 +0000 2013
23,682,35.70609,139.78383,Jan 26 11:22:02 +0000 2013
24,1769,35.73596,139.68508,Jan 26 05:55:18 +0000 2013
25,2279,35.56477,139.65231,Jan 26 06:58:54 +0000 2013
26,606,35.7409,139.70708,Jan 26 06:28:06 +0000 2013
27,1833,35.69567,139.79221,Jan 26 11:36:08 +0000 2013
28,1611,35.73398,139.7008,Jan 26 03:00:31 +0000 2013
29,1568,35.69884,139.78666,Jan 26 12:57:35 +0000 2013
30,2646,35.68004,139.77228,Jan 26 07:19:13 +0000 2013
31,1507,35.69854,139.67281,Jan 26 04:33:40 +0000 2013
32,2631,35.67843,139.76582,Jan 26 06:24:17 +0000 2013
33,2282,35.62007,139.89426,Jan 26 07:00:13 +0000 2013
34,2208,35.66461,139.70328,Jan 26 09:47:46 +0000 2013
35,793,35.6946,139.7709,Jan 26 05:36:17 +0000 2013
36,2193,35.68704,139.68341,Jan 26 20:14:42 +0000 2013
37,2404,35.68981,139.75123,Jan 26 04:33:24 +0000 2013
38,1725,35.68743,139.68977,Jan 26 07:21:22 +0000 2013
39,1240,35.63555,139.7593,Jan 26 01:48:31 +0000 2013
40,2537,35.74358,139.6336,Jan 26 07:46:44 +0000 2013
41,1119,35.70094,139.76687,Jan 26 09:51:17 +0000 2013
42,2177,35.56816,139.72193,Jan 26 06:12:45 +0000 2013
43,1685,35.62904,139.73545,Jan 26 05:19:09 +0000 2013
44,2373,35.70752,139.74017,Jan 26 12:36:43 +0000 2013
45,1422,35.78712,139.79894,Jan 26 08:42:26 +0000 2013
46,2194,35.65716,139.70177,Jan 26 09:17:16 +0000 2013
47,1715,35.68624,139.74145,Jan 26 05:08:17 +0000 2013
48,1121,35.69373,139.65679,Jan 26 09:47:41 +0000 2013
49,2562,35.70043,139.73809,Jan 26 07:48:42 +0000 2013
50,1535,35.69965,139.76662,Jan 26 06:28:49 +0000 2013
