poi_id,eff_time,lat,lon,times
1,668,35.62798,139.73961,Jan 26 12:14:19 +0000 2013
2,1518,35.71074,139.70171,Jan 26 03:33:10 +0000 2013
3,2623,35.77222,139.5095,Jan 26 04:40:06 +0000 2013
4,1493,35.76557,139.72432,Jan 26 05:30:52 +0000 2013
5,2557,35.66955,139.7545,Jan 26 09:09:14 +0000 2013
6,1435,35.75624,139.72804,Jan 26 07:27:01 +0000 2013
7,2227,35.78625,139.72049,Jan 26 02:26:44 +0000 2013
8,755,35.70699,139.74319,Jan 26 06:00:16 +0000 2013
9,736,35.72573,139.50086,Jan 26 05:17:39 +0000 2013
10,1633,35.68103,139.76582,Jan 26 11:59:13 +0000 2013
11,1170,35.68175,139.77599,Jan 26 06:45:29 +0000 2013
12,865,35.69413,139.72751,Jan 26 10:45:14 +0000 2013
13,1023,35.66067,139.71474,Jan 26 04:08:43 +0000 2013
14,2579,35.68519,139.76993,Jan 26 11:47:18 +0000 2013
15,1071,35.61799,139.64246,Jan 26 05:47:23 +0000 2013
16,1094,35.68784,139.70911,Jan 26 04:18:24 +0000 2013
17,1600,35.75422,139.54761,Jan 26 10:22:33 +0000 2013
18,2409,35.75837,139.72666,Jan 26 10:17:21 +0000 2013
19,1487,35.67419,139.66151,Jan 26 09:16:33 +0000 2013
20,2457,35.75797,139.70983,Jan 26 06:59:57 +0000 2013
21,2431,35.77867,139.71737,Jan 26 03:52:03 +0000 2013
22,2675,35.70703,139.76196,Jan 26 01:02:44 +0000 2013
23,682,35.69791,139.79003,Jan 26 11:22:02 +0000 2013
24,1769,35.73077,139.70565,Jan 26 05:55:18 +0000 2013
25,2279,35.56985,139.65312,Jan 26 06:58:54 +0000 2013
26,606,35.74212,139.72326,Jan 26 06:28:06 +0000 2013
27,1833,35.70732,139.81106,Jan 26 11:36:08 +0000 2013
28,1611,35.74638,139.72073,Jan 26 03:00:31 +0000 2013
29,1568,35.70797,139.78233,Jan 26 12:57:35 +0000 2013
30,2646,35.70139,139.79274,Jan 26 07:19:13 +0000 2013
31,1507,35.70549,139.6949,Jan 26 04:33:40 +0000 2013
32,2631,35.67755,139.75023,Jan 26 06:24:17 +0000 2013
33,2282,35.62435,139.88297,Jan 26 07:00:13 +0000 2013
34,2208,35.66235,139.66368,Jan 26 09:47:46 +0000 2013
35,793,35.69511,139.74451,Jan 26 05:36:17 +0000 2013
36,2193,35.70421,139.69422,Jan 26 20:14:42 +0000 2013
37,2404,35.66801,139.76751,Jan 26 04:33:24 +0000 2013
38,1725,35.68711,139.67752,Jan 26 07:21:22 +0000 2013
39,1240,35.64628,139.73348,Jan 26 01:48:31 +0000 2013
40,2537,35.72347,139.65218,Jan 26 07:46:44 +0000 2013
41,1119,35.69353,139.76203,Jan 26 09:51:17 +0000 2013
42,2177,35.58287,139.71922,Jan 26 06:12:45 +0000 2013
43,1685,35.62784,139.76837,Jan 26 05:19:09 +0000 2013
44,2373,35.69095,139.73541,Jan 26 12:36:43 +0000 2013
45,1422,35.77146,139.78735,Jan 26 08:42:26 +0000 2013
46,2194,35.66066,139.69585,Jan 26 09:17:16 +0000 2013
47,1715,35.70165,139.74807,Jan 26 05:08:17 +0000 2013
48,1121,35.69675,139.63039,Jan 26 09:47:41 +0000 2013
49,2562,35.70446,139.75497,Jan 26 07:48:42 +0000 2013
50,1535,35.70537,139.78104,Jan 26 06:28:49 +0000 2013
