273	1273812544.0	1273813477.0	39.0444860746	-94.5977783203	229150
425	1273811472.0	1273814044.0	35.9957702167	-78.9000897667	40692
446	1273813056.0	1273813841.0	32.7944177569	-96.8000006676	9066
446	1273812883.0	1273815483.0	32.79037749	-96.79975247	17824
446	1273812839.0	1273815492.0	32.7890739173	-96.8011808395	348459
446	1273812161.0	1273814850.0	32.7791006	-96.8029797	363786
446	1273811974.0	1273813027.0	32.7799986539	-96.8004556096	253257
446	1273811950.0	1273812560.0	32.7799322762	-96.8032622337	107158
446	1273811314.0	1273812558.0	32.7753067	-96.8013525	10117
446	1273811177.0	1273813802.0	32.77629375	-96.8010306333	9376
446	1273811100.0	1273812078.0	32.7764868667	-96.8052148667	10118
446	1273811052.0	1273813662.0	32.77814105	-96.8086300667	810268
446	1273811015.0	1273812660.0	32.7794694833	-96.8065667	10124
446	1273810884.0	1273813358.0	32.7848572435	-96.7999792099	10775
446	1273810666.0	1273811480.0	32.7865493833	-96.8006579667	1068945
446	1273810624.0	1273812102.0	32.7884674141	-96.7982323249	745651
446	1273810448.0	1273812860.0	32.7848588184	-96.7947919082	120885
446	1273809682.0	1273811043.0	32.784882	-96.7921399667	999004
521	1273812444.0	1273813179.0	51.0712611	3.6836225167	1021844
578	1273812945.0	1273814128.0	40.7449647918	-73.9769232273	903529
583	1273812155.0	1273813944.0	39.3415249064	-74.4701600075	1090543
653	1273812776.0	1273814510.0	37.15556785	-121.65638513	1112602
653	1273811781.0	1273813229.0	37.15138395	-121.65608635	803608
653	1273811748.0	1273813521.0	37.1521222667	-121.6555370667	339542
653	1273811668.0	1273812342.0	37.151858052	-121.6558863091	1066094
710	1273812390.0	1273813229.0	27.7856807792	-82.7827262067	1112563
939	1273809603.0	1273810957.0	62.7982308358	17.9382705688	247869
975	1273811303.0	1273812410.0	42.3076890293	-87.8991436958	470844
999	1273810884.0	1273812474.0	41.9663711833	-87.6877897	25803
1192	1273810283.0	1273811202.0	32.9062073	-97.2892166	56197
4743	1273811031.0	1273812279.0	32.9046410512	-97.0359814167	9310
6638	1273812095.0	1273814084.0	28.5234268528	-80.6818449497	15365
10657	1273810568.0	1273811181.0	50.8226654167	-0.1399474167	31112
14494	1273809617.0	1273811931.0	39.7639171421	-86.1555147171	39412
14880	1273811925.0	1273812982.0	69.23023855	17.9816681167	823800
15211	1273810370.0	1273812270.0	38.8631470667	-77.0586234333	878590
21008	1273810186.0	1273812012.0	55.5891411833	12.9923742167	97139
33038	1273811450.0	1273813848.0	35.2201261779	-80.9439504147	18643
47170	1273811032.0	1273812794.0	59.3231957446	18.0670380592	69788
54828	1273812582.0	1273813381.0	59.3124763619	18.0824446678	78037
96182	1273811226.0	1273812681.0	57.7043914333	11.9723263	257700
104312	1273811525.0	1273812545.0	56.0287714	14.1572999833	97413
104312	1273809651.0	1273811631.0	56.02879887	14.1570307	472166
105718	1273809603.0	1273810573.0	59.3121916336	18.0696451664	110854
107884	1273812259.0	1273814844.0	38.96717149	1.29884409	1112553
108443	1273811022.0	1273811821.0	39.9051933339	-75.1287174225	51275
111788	1273812278.0	1273814691.0	38.6989887875	-9.2293229699	1027152
115058	1273810330.0	1273812733.0	52.3635535716	4.882189702	90977
127609	1273810592.0	1273812780.0	53.2195441337	6.5716481209	263204
186342	1273812495.0	1273814294.0	54.9424318	11.97273965	504657
