27	1273850108.0	1273851350.0	30.279980807	-97.7427220345	33940
35	1273851643.0	1273852310.0	33.1801874253	-96.8888354301	41222
112	1273852264.0	1273853351.0	30.2571210942	-97.7470886707	192178
125	1273850245.0	1273852436.0	32.0355818833	-80.9892461	312872
131	1273852367.0	1273853021.0	30.3153185571	-97.7338814735	64464
142	1273852321.0	1273854020.0	38.47447949	-95.50668317	1116139
205	1273850299.0	1273852439.0	21.314184034	-157.861572504	88022
211	1273852163.0	1273853872.0	30.1852590667	-97.8547435	656248
227	1273851114.0	1273851760.0	30.3709226333	-97.7577534333	603355
233	1273852005.0	1273854603.0	30.3095441688	-97.7403947525	205612
285	1273850681.0	1273851297.0	37.3142138333	-122.0318115333	659183
471	1273851877.0	1273854148.0	30.2667493237	-97.7498245239	33485
599	1273850133.0	1273850746.0	38.8964605725	-77.0312404633	1104362
1732	1273849323.0	1273850043.0	41.2534065167	-95.9303156833	1035039
1793	1273852351.0	1273853779.0	33.4781954187	-81.9739732173	766660
2928	1273849947.0	1273852394.0	35.5725167333	-77.4035898833	737011
3018	1273851519.0	1273854099.0	30.3899645667	-97.7330875333	14737
3129	1273852278.0	1273854540.0	47.6100852607	-122.3352602521	21868
3345	1273851863.0	1273854140.0	44.8834380415	-93.2863697666	129565
3399	1273852117.0	1273854429.0	43.0698788402	-76.1694172138	352556
3399	1273850928.0	1273853198.0	43.070140745	-76.1728463466	272350
3399	1273850700.0	1273852930.0	43.0679514833	-76.1737994	30458
4207	1273849522.0	1273851044.0	38.9659309333	-95.2351784667	247208
5103	1273849473.0	1273851914.0	40.826946067	-73.9281177521	11720
6897	1273850798.0	1273852597.0	50.9366258671	6.933282607	907414
6943	1273849764.0	1273851427.0	41.8786601081	-87.6262450218	249139
9333	1273852089.0	1273854677.0	37.6163560649	-122.3861503601	19542
10445	1273849697.0	1273851563.0	39.0621575833	-94.5905805167	151097
10522	1273850354.0	1273852704.0	39.9687254125	-83.0105602741	230113
10836	1273852169.0	1273853182.0	30.2557309927	-97.7633857727	316637
13421	1273852386.0	1273854534.0	35.7847977872	-86.40092984	473269
15326	1273852188.0	1273853033.0	35.5151077833	-97.5301026167	70357
23412	1273850159.0	1273852326.0	35.8407077803	-78.6801981926	27205
24030	1273850563.0	1273852256.0	38.98117865	-77.0952842333	34808
26209	1273851161.0	1273853332.0	42.3513429001	-71.0596561432	22566
31659	1273849202.0	1273850571.0	39.97243303	-83.00423657	1060804
55256	1273850500.0	1273851785.0	57.6978009976	11.9747436047	295640
58901	1273852715.0	1273854964.0	36.13455033	-97.05027967	275620
58951	1273851336.0	1273852721.0	29.5653013425	-98.3331727982	235126
60954	1273851626.0	1273853501.0	32.78552168	-96.80103808	1116073
63641	1273851503.0	1273853812.0	39.9274605414	-105.1185178757	79002
72493	1273851068.0	1273853320.0	30.32530814	-81.64250677	917125
78892	1273850474.0	1273853020.0	50.1212522402	8.750846386	166096
89892	1273852246.0	1273853147.0	59.3362318261	18.0677247047	85855
104011	1273851173.0	1273853823.0	39.0277665854	-94.3787759542	1041645
107180	1273849456.0	1273851165.0	51.328773601	6.566294685	936204
112071	1273850597.0	1273851841.0	59.3363959766	18.0733895302	93386
113956	1273851021.0	1273853519.0	37.8098643667	-122.4104538667	126372
124512	1273852462.0	1273853145.0	32.7283750333	-117.16156425	1102202
129502	1273852567.0	1273854703.0	38.8821304252	-94.7893846035	307898
