poi_id,eff_time,lat,lon,times
1,1685,40.70477380546345,-73.94186034276925,Jan 17 13:35:43 +0000 2013
2,770,40.74017876390845,-74.00560522941583,Jan 17 01:32:09 +0000 2013
3,1325,40.78261765304958,-73.95334935288557,Jan 17 13:56:07 +0000 2013
4,2154,40.75476717121367,-73.99819098334575,Jan 17 12:47:22 +0000 2013
5,1231,40.74125813542733,-73.99307012557983,Jan 17 23:38:58 +0000 2013
6,1237,40.84981921208277,-73.93463595197066,Jan 17 01:59:56 +0000 2013
7,2436,40.71456950292474,-73.94956663651698,Jan 17 05:09:03 +0000 2013
8,1333,40.725379,-73.983596,Jan 17 03:51:30 +0000 2013
9,2117,40.76300141892671,-73.96764149685488,Jan 17 00:42:02 +0000 2013
10,796,40.74447447006066,-73.98197849420325,Jan 17 11:50:11 +0000 2013
