1,1999.0,33.6386325813,-84.4371414185,14470.0
2,902.0,30.2698105017,-97.7489702462,42124.0
3,2631.0,35.2201261779,-80.9439504147,18643.0
4,2308.0,35.21917625,-80.8123244333,33873.0
5,2372.0,32.8442871179,-96.7861175537,184197.0
6,883.0,32.9762500762,-96.7213368416,19814.0
7,1850.0,35.7471479141,-78.742441535,53831.0
8,716.0,37.575974496,-122.3470372535,1110605.0
9,1316.0,38.8964605725,-77.0312404633,1104362.0
10,813.0,30.3708295162,-97.7561947703,380427.0
11,1132.0,30.2635801743,-97.7277445793,399939.0
12,2251.0,30.2313745667,-97.79745475,15590.0
13,2441.0,29.7382545353,-95.3796320977,142294.0
14,1790.0,41.11914555,-95.92288465,717352.0
15,2364.0,38.3507268874,-85.7970321178,426863.0
16,1992.0,33.71226805,-78.8846537333,230823.0
17,1983.0,40.7646379134,-73.996057763,104489.0
18,1436.0,30.29370145,-81.3909469,390898.0
19,989.0,29.5736746,-95.1078935833,585138.0
20,1011.0,35.6466952168,139.710098505,102292.0
